query,closest_label,target_id,result_id,correct,time_sec
aegis,aecial,02895154-n,02606502-a,False,2.15
egis,egress,02895154-n,07322138-n,False,2.17
broom,broom,02906734-n,01266375-v,False,2.15
bucket,bucket,02909870-n,01502441-v,False,2.17
pail,pail,02909870-n,13768537-n,False,2.18
buckle,buckle,02910353-n,01548290-v,False,2.16
bulletproof vest,bulletproof vest,02916936-n,02916936-n,True,2.17
bullet train,bullet train,02917067-n,02917067-n,True,2.17
bullet,bullet,02917067-n,02916350-n,False,2.18
butcher shop,butcher shop,02927161-n,02927161-n,True,2.17
meat market,butcher shop,02927161-n,02927161-n,True,2.16
cab,cab,02930766-n,02931148-n,False,2.17
hack,hack,02930766-n,02588280-v,False,2.16
taxi,taxi,02930766-n,01949007-v,False,2.21
taxicab,taxi,02930766-n,01949007-v,False,2.34
caldron,caldron,02939185-n,02939185-n,True,2.3
cauldron,calvaria,02939185-n,05540407-n,False,2.16
candle,candlelight,02948072-n,11433435-n,False,2.18
taper,taper,02948072-n,00152762-v,False,2.17
wax light,wax,02948072-n,01268726-v,False,2.17
cannon,cannon,02950826-n,01147987-v,False,2.28
canoe,canoe,02951358-n,01947543-v,False,2.36
can opener,can opener,02951585-n,02951585-n,True,2.34
tin opener,tinsmith,02951585-n,10712374-n,False,2.36
cardigan,cardigan,02963159-n,02963159-n,True,2.24
car mirror,car mirror,02965783-n,02965783-n,True,2.14
carousel,carousel,02966193-n,02966372-n,False,2.17
carrousel,Carrel,02966193-n,10883688-n,False,2.17
merry-go-round,merry-go-round,02966193-n,07342772-n,False,2.16
roundabout,detour,02966193-n,02066203-v,False,2.17
whirligig,whirligig,02966193-n,02047148-v,False,2.15
carpenter's kit,carpenter's kit,02966687-n,02966687-n,True,2.16
tool kit,tool,02966687-n,02338003-v,False,2.35
carton,carton,02971356-n,13766337-n,False,2.29
car wheel,car wheel,02974003-n,02974003-n,True,2.18
cash machine,cash machine,02977058-n,02977058-n,True,2.16
cash dispenser,dispenser,02977058-n,10017794-n,False,2.15
automated teller machine,cash machine,02977058-n,02977058-n,True,2.15
automatic teller machine,cash machine,02977058-n,02977058-n,True,2.28
automated teller,teller,02977058-n,10698970-n,False,2.35
automatic teller,teller,02977058-n,10698970-n,False,2.33
ATM,accept,02977058-n,02741546-v,False,2.16
cassette,cassette tape,02978881-n,02979399-n,False,2.16
cassette player,cassette player,02979186-n,02979186-n,True,2.18
castle,castle,02980441-n,01077329-v,False,2.17
catamaran,catamaran,02981792-n,02981792-n,True,2.16
CD player,CD player,02988304-n,02988304-n,True,2.16
cello,cello,02992211-n,02992211-n,True,2.16
violoncello,vireo,02992211-n,01602630-n,False,2.16
cellular telephone,cellular telephone,02992529-n,02992529-n,True,2.19
cellular phone,cell phone,02992529-n,00789934-v,False,2.16
cellphone,cell phone,02992529-n,00789934-v,False,2.25
cell,cell,02992529-n,08358594-n,False,2.16
mobile phone,cell phone,02992529-n,00789934-v,False,2.17
chain,chain,02999410-n,01464931-v,False,2.14
chainlink fence,chainlink fence,03000134-n,03000134-n,True,2.16
chain mail,chain mail,03000247-n,03000247-n,True,2.2
ring mail,mail,03000247-n,01437888-v,False,2.16
mail,mail,03000247-n,01437888-v,False,2.16
chain armor,chain mail,03000247-n,03000247-n,True,2.16
chain armour,chain mail,03000247-n,03000247-n,True,2.15
ring armor,armor,03000247-n,02341684-v,False,2.17
ring armour,armor,03000247-n,02341684-v,False,2.16
chain saw,chain saw,03000684-n,03000684-n,True,2.16
chainsaw,chain saw,03000684-n,03000684-n,True,2.15
chest,chest,03014705-n,03014705-n,True,2.16
chiffonier,chiffonier,03016953-n,03016953-n,True,2.16
commode,commodious,03016953-n,00475996-a,False,2.15
chime,chime,03017168-n,02182342-v,False,2.15
bell,bell,03017168-n,01297274-v,False,2.2
gong,gong,03017168-n,02180152-v,False,2.15
china cabinet,china cabinet,03018349-n,03018349-n,True,2.16
china closet,clothes closet,03018349-n,03050546-n,False,2.16
Christmas stocking,Christmas stocking,03026506-n,03026506-n,True,2.17
church,church,03028079-n,02079151-v,False,2.15
church building,church tower,03028079-n,03029197-n,False,2.18
cinema,cinema,03032252-n,03032252-n,True,2.17
movie theater,cinema,03032252-n,03032252-n,True,2.21
movie theatre,cinema,03032252-n,03032252-n,True,2.33
movie house,house,03032252-n,02701828-v,False,2.25
picture palace,palace,03032252-n,08053121-n,False,2.16
cleaver,cleat,03041632-n,02352395-v,False,2.18
meat cleaver,cleaver,03041632-n,03041632-n,True,2.14
chopper,chopper,03041632-n,05283498-n,False,2.14
cliff dwelling,cliff dwelling,03042490-n,03042490-n,True,2.16
cloak,cloak,03045698-n,01334535-v,False,2.31
clog,clog,03047690-n,01709931-v,False,2.23
geta,get,03047690-n,02359340-v,False,2.15
patten,patinate,03047690-n,01265499-v,False,2.16
sabot,sabot,03047690-n,04122578-n,False,2.15
cocktail shaker,cocktail shaker,03062245-n,03062245-n,True,2.15
coffee mug,coffee mug,03063599-n,03063599-n,True,2.15
coffeepot,coffeepot,03063689-n,03063689-n,True,2.18
coil,coil,03065424-n,01523986-v,False,2.16
spiral,spiral,03065424-n,02738544-v,False,2.17
volute,voluble,03065424-n,02383831-a,False,2.17
whorl,purl,03065424-n,01671333-v,False,2.18
helix,helix,03065424-n,13876561-n,False,2.16
combination lock,combination lock,03075370-n,03075370-n,True,2.18
computer keyboard,computer keyboard,03085013-n,03085013-n,True,2.15
keypad,control key,03085013-n,03097673-n,False,2.16
confectionery,confectionery,03089624-n,07596967-n,False,2.16
confectionary,confectionery,03089624-n,07596967-n,False,2.17
candy store,candy,03089624-n,07597365-n,False,2.17
container ship,container ship,03095699-n,03095699-n,True,2.17
containership,container ship,03095699-n,03095699-n,True,2.15
container vessel,vessel,03095699-n,05397333-n,False,2.16
convertible,convertible,03100240-n,13419325-n,False,2.15
corkscrew,corkscrew,03109150-n,02049561-v,False,2.16
bottle screw,bottle,03109150-n,02283080-v,False,2.15
cornet,cornet,03110669-n,03110669-n,True,2.16
horn,horn,03110669-n,01445027-v,False,2.15
trumpet,trumpet,03110669-n,01733829-v,False,2.16
trump,trump,03110669-n,02179154-v,False,2.16
cowboy boot,cowboy boot,03124043-n,03124043-n,True,2.18
cowboy hat,cowboy hat,03124170-n,03124170-n,True,2.16
ten-gallon hat,hat,03124170-n,02363128-v,False,2.15
cradle,cradle,03125729-n,02540262-v,False,2.14
crane,Crane,03126707-n,10914447-n,False,2.18
crash helmet,crash helmet,03127747-n,03127747-n,True,2.15
crate,crate,03127925-n,01486678-v,False,2.16
crib,crib,03131574-n,02574977-v,False,2.17
cot,cot,03131574-n,03114504-n,False,2.17
Crock Pot,Crock Pot,03133878-n,03133878-n,True,2.18
croquet ball,croquet ball,03134739-n,03134739-n,True,2.17
crutch,crutch,03141823-n,03141823-n,True,2.17
cuirass,cuirassier,03146219-n,09982277-n,False,2.18
dam,dam,03160309-n,01477224-v,False,2.17
dike,dike,03160309-n,01587818-v,False,2.17
dyke,calabash,03160309-n,12815838-n,False,2.16
desk,desk,03179701-n,03179701-n,True,2.17
desktop computer,desktop computer,03180011-n,03180011-n,True,2.18
dial telephone,dial,03187595-n,00790308-v,False,2.17
dial phone,dial,03187595-n,00790308-v,False,2.18
diaper,diaper,03188531-n,03188725-n,False,2.16
nappy,scrappy,03188531-n,00084661-s,False,2.18
napkin,napkin,03188531-n,03807537-n,False,2.15
digital clock,digital clock,03196217-n,03196217-n,True,2.18
digital watch,digital watch,03197337-n,03197337-n,True,2.16
dining table,dining table,03201208-n,03201208-n,True,2.16
board,board,03201208-n,02656763-v,False,2.15
dishrag,dishrag,03207743-n,03207743-n,True,2.17
dishcloth,dishrag,03207743-n,03207743-n,True,2.15
dishwasher,dishwasher,03207941-n,10017190-n,False,2.18
dish washer,dishwasher,03207941-n,10017190-n,False,2.14
dishwashing machine,dishwasher,03207941-n,10017190-n,False,2.16
disk brake,disk brake,03208938-n,03208938-n,True,2.15
disc brake,brake disk,03208938-n,02890188-n,False,2.15
dock,dock,03216828-n,02313690-v,False,2.16
dockage,dockage,03216828-n,13321230-n,False,2.16
docking facility,docking,03216828-n,00052146-n,False,2.16
dogsled,dogsled,03218198-n,01939406-v,False,2.17
dog sled,sled dog,03218198-n,02109811-n,False,2.15
dog sleigh,sleigh bell,03218198-n,04236935-n,False,2.13
dome,dome,03220513-n,13872072-n,False,2.34
doormat,doormat,03223299-n,03223299-n,True,2.17
welcome mat,mat,03223299-n,09348827-n,False,2.16
drilling platform,drilling platform,03240683-n,03240683-n,True,2.15
offshore rig,offshore,03240683-n,00140049-r,False,2.15
drum,drum,03249569-n,02174830-v,False,2.15
membranophone,membranous,03249569-n,03085572-a,False,2.15
tympan,tympanic,03249569-n,02945202-a,False,2.32
drumstick,drumstick,03250847-n,07647870-n,False,2.24
dumbbell,dumbbell,03255030-n,10039391-n,False,2.17
Dutch oven,Dutch oven,03259280-n,03259401-n,False,2.15
electric fan,electric fan,03271574-n,03271574-n,True,2.15
blower,blower,03271574-n,02855089-n,False,2.17
electric guitar,electric guitar,03272010-n,03272010-n,True,2.16
electric locomotive,electric locomotive,03272562-n,03272562-n,True,2.18
entertainment center,entertainment center,03290653-n,03290653-n,True,2.17
envelope,envelope,03291819-n,13869788-n,False,2.17
espresso maker,espresso maker,03297495-n,03297495-n,True,2.15
face powder,face powder,03314780-n,03314780-n,True,2.15
feather boa,feather boa,03325584-n,03325584-n,True,2.15
boa,boa,03325584-n,01741943-n,False,2.15
file,file,03337140-n,01920048-v,False,2.16
file cabinet,file folder,03337140-n,03337383-n,False,2.15
filing cabinet,filing,03337140-n,09279345-n,False,2.18
fireboat,fireboat,03344393-n,03344393-n,True,2.16
fire engine,fire engine,03345487-n,03345487-n,True,2.17
fire truck,fire engine,03345487-n,03345487-n,True,2.17
fire screen,fire screen,03347037-n,03347037-n,True,2.15
fireguard,fireproof,03347037-n,00166748-v,False,2.16
flagpole,flagpole,03355925-n,03355925-n,True,2.31
flagstaff,Flagstaff,03355925-n,09057930-n,False,2.33
flute,flute,03372029-n,01457376-v,False,2.25
transverse flute,flute,03372029-n,01457376-v,False,2.15
folding chair,folding chair,03376595-n,03376595-n,True,2.16
football helmet,football helmet,03379051-n,03379051-n,True,2.15
forklift,forklift,03384352-n,03384352-n,True,2.16
fountain,fountain,03388043-n,03387926-n,False,2.15
fountain pen,fountain pen,03388183-n,03388183-n,True,2.15
four-poster,four-poster,03388549-n,03388549-n,True,2.15
freight car,freight car,03393912-n,03393912-n,True,2.14
French horn,French horn,03394916-n,03394916-n,True,2.16
horn,horn,03394916-n,01445027-v,False,2.16
frying pan,frying pan,03400231-n,03400231-n,True,2.17
frypan,pan-fry,03400231-n,00326049-v,False,2.14
skillet,skillet bread,03400231-n,07685546-n,False,2.14
fur coat,fur coat,03404251-n,03404251-n,True,2.18
garbage truck,garbage truck,03417042-n,03417042-n,True,2.15
dustcart,dust,03417042-n,01612660-v,False,2.15
gasmask,gasmask,03424325-n,03424325-n,True,2.15
respirator,respirator,03424325-n,04080833-n,False,2.14
gas helmet,helmet,03424325-n,03513137-n,False,2.15
gas pump,gas pump,03425413-n,03425413-n,True,2.15
gasoline pump,gas pump,03425413-n,03425413-n,True,2.16
petrol pump,gas pump,03425413-n,03425413-n,True,2.14
island dispenser,dispenser,03425413-n,10017794-n,False,2.15
goblet,goblet,03443371-n,03443371-n,True,2.23
go-kart,go-kart,03444034-n,03444034-n,True,2.16
golf ball,golf ball,03445777-n,03445777-n,True,2.17
golfcart,golfcart,03445924-n,03445924-n,True,2.16
golf cart,golfcart,03445924-n,03445924-n,True,2.16
gondola,gondola car,03447447-n,03447593-n,False,2.31
gong,gong,03447721-n,02180152-v,False,2.17
tam-tam,tam,03447721-n,04387095-n,False,2.15
gown,gown,03450230-n,00106592-v,False,2.15
grand piano,grand piano,03452741-n,03452741-n,True,2.15
grand,grand,03452741-n,01387149-s,False,2.15
greenhouse,greenhouse,03457902-n,03457902-n,True,2.17
nursery,nursery,03457902-n,03836062-n,False,2.16
glasshouse,glassworks,03457902-n,03439260-n,False,2.16
grille,grille,03459775-n,03459775-n,True,2.14
radiator grille,grille,03459775-n,03459775-n,True,2.14
grocery store,grocery store,03461385-n,03461385-n,True,2.15
grocery,grocery,03461385-n,03461119-n,False,2.15
food market,market,03461385-n,02326198-v,False,2.18
market,market,03461385-n,02326198-v,False,2.14
guillotine,guillotine,03467068-n,01571538-v,False,2.16
hair slide,hair slide,03476684-n,03476684-n,True,2.18
hair spray,hair spray,03476991-n,03476991-n,True,2.16
half track,half track,03478589-n,03478589-n,True,2.14
hammer,hammer,03481172-n,01416539-v,False,2.16
hamper,hamper,03482405-n,00236289-v,False,2.17
hand blower,hand blower,03483316-n,03483316-n,True,2.15
blow dryer,blow-dry,03483316-n,00219224-v,False,2.15
blow drier,blow-dry,03483316-n,00219224-v,False,2.14
hair dryer,blow-dry,03483316-n,00219224-v,False,2.14
hair drier,rough-haired,03483316-n,00215257-s,False,2.15
hand-held computer,hand-held computer,03485407-n,03485407-n,True,2.14
hand-held microcomputer,hand-held computer,03485407-n,03485407-n,True,2.15
handkerchief,handkerchief,03485794-n,03485794-n,True,2.15
hankie,Hanks,03485794-n,11028074-n,False,2.14
hanky,hankering,03485794-n,07486922-n,False,2.14
hankey,Hanks,03485794-n,11028074-n,False,2.14
hard disc,hard disc,03492542-n,03492542-n,True,2.14
hard disk,hard disc,03492542-n,03492542-n,True,2.16
fixed disk,hard disc,03492542-n,03492542-n,True,2.23
harmonica,harmonica,03494278-n,03494278-n,True,2.16
mouth organ,speech organ,03494278-n,05305614-n,False,2.16
harp,harp,03494278-n,01732713-v,False,2.15
mouth harp,jew's harp,03494278-n,03597916-n,False,2.15
harp,harp,03495258-n,01732713-v,False,2.15
harvester,harvester,03496892-n,10161363-n,False,2.14
reaper,Grim Reaper,03496892-n,09488584-n,False,2.14
hatchet,hatchet,03498962-n,03498962-n,True,2.15
holster,holster,03527444-n,03527565-n,False,2.15
home theater,home theater,03529860-n,03529860-n,True,2.14
home theatre,home theater,03529860-n,03529860-n,True,2.15
honeycomb,honeycomb,03530642-n,01752162-v,False,2.15
hook,hook,03532672-n,02322230-v,False,2.15
claw,claw,03532672-n,01914297-v,False,2.16
hoopskirt,hoopskirt,03534580-n,03534580-n,True,2.14
crinoline,crinoline,03534580-n,03132776-n,False,2.26
horizontal bar,horizontal bar,03535780-n,03535780-n,True,2.34
high bar,high,03535780-n,14520670-n,False,2.16
horse cart,horse cart,03538406-n,03538406-n,True,2.15
horse-cart,pony cart,03538406-n,03981924-n,False,2.18
hourglass,hourglass,03544143-n,03544143-n,True,2.16
iPod,iPod,03584254-n,03584254-n,True,2.15
iron,iron,03584829-n,01390833-v,False,2.15
smoothing iron,smoothed,03584829-n,01359771-s,False,2.15
jack-o'-lantern,jack-o'-lantern,03590841-n,03590841-n,True,2.17
jean,jean,03594734-n,03594734-n,True,2.16
blue jean,blue,03594734-n,00521641-v,False,2.16
denim,denim,03594734-n,03175189-n,False,2.15
jeep,jeep,03594945-n,03594945-n,True,2.17
landrover,lander,03594945-n,03638180-n,False,2.15
jersey,jersey,03595614-n,03595614-n,True,2.16
T-shirt,shirt,03595614-n,00049007-v,False,2.32
tee shirt,tee,03595614-n,01499692-v,False,2.33
jigsaw puzzle,jigsaw puzzle,03598930-n,03598930-n,True,2.25
jinrikisha,jinrikisha,03599486-n,03599486-n,True,2.16
ricksha,rick,03599486-n,01503736-v,False,2.14
rickshaw,scrimshaw,03599486-n,04155735-n,False,2.14
joystick,joystick,03602883-n,03602883-n,True,2.14
kimono,kimono,03617480-n,03617480-n,True,2.17
knee pad,knee pad,03623198-n,03623198-n,True,2.17
knot,knot,03627232-n,01673732-v,False,2.25
lab coat,lab coat,03630383-n,03630383-n,True,2.3
laboratory coat,lab coat,03630383-n,03630383-n,True,2.15
ladle,ladle,03633091-n,01578993-v,False,2.16
lampshade,lampshade,03637318-n,03637318-n,True,2.15
lamp shade,lamp,03637318-n,03636649-n,False,2.17
laptop,laptop,03642806-n,03642806-n,True,2.15
laptop computer,laptop,03642806-n,03642806-n,True,2.15
lawn mower,lawn mower,03649909-n,03649909-n,True,2.27
mower,lawn mower,03649909-n,03649909-n,True,2.21
lens cap,lens cap,03657121-n,03657121-n,True,2.15
lens cover,lens,03657121-n,06261060-n,False,2.15
letter opener,letter opener,03658185-n,03658185-n,True,2.17
paper knife,knife,03658185-n,01231652-v,False,2.15
paperknife,drawknife,03658185-n,03235327-n,False,2.16
library,library,03661043-n,07977870-n,False,2.14
lifeboat,lifeboat,03662601-n,03662601-n,True,2.15
lighter,lighter,03666591-n,01954852-v,False,2.16
light,light,03666591-n,00291873-v,False,2.15
igniter,igniter,03666591-n,15101361-n,False,2.15
ignitor,ignite,03666591-n,02759614-v,False,2.23
limousine,limousine,03670208-n,03670208-n,True,2.15
limo,limousine,03670208-n,03670208-n,True,2.16
liner,liner,03673027-n,03673270-n,False,2.15
ocean liner,liner,03673027-n,03673270-n,False,2.16
lipstick,lipstick,03676483-n,01689589-v,False,2.15
lip rouge,rouge,03676483-n,00041554-v,False,2.15
Loafer,Loafer,03680355-n,03680355-n,True,2.15
lotion,lotion,03690938-n,03691128-n,False,2.16
loudspeaker,loudspeaker,03691459-n,03691459-n,True,2.15
speaker,speakership,03691459-n,00604424-n,False,2.15
speaker unit,sound unit,03691459-n,13608319-n,False,2.16
loudspeaker system,loudspeaker,03691459-n,03691459-n,True,2.17
speaker system,speakerphone,03691459-n,04270371-n,False,2.16
loupe,loupe,03692522-n,03692522-n,True,2.15
jeweler's loupe,loupe,03692522-n,03692522-n,True,2.15
lumbermill,lumbermill,03697007-n,03697007-n,True,2.35
sawmill,sawmill,03697007-n,04140777-n,False,2.15
magnetic compass,magnetic compass,03706229-n,03706229-n,True,2.17
mailbag,mailbag,03709823-n,03709823-n,True,2.16
postbag,mailbag,03709823-n,03709823-n,True,2.18
mailbox,mailbox,03710193-n,03710193-n,True,2.15
letter box,box number,03710193-n,08491410-n,False,2.15
maillot,maillot,03710637-n,03710721-n,False,2.17
maillot,maillot,03710721-n,03710721-n,True,2.18
tank suit,suit,03710721-n,02702830-v,False,2.15
manhole cover,manhole cover,03717622-n,03717622-n,True,2.23
maraca,Maracay,03720891-n,09162955-n,False,2.21
marimba,marimba,03721384-n,03721384-n,True,2.17
xylophone,xylophonist,03721384-n,10801697-n,False,2.15
mask,mask,03724870-n,01358855-v,False,2.15
matchstick,matchstick,03729826-n,03729826-n,True,2.14
maypole,maypole,03733131-n,03733131-n,True,2.17
maze,maze,03733281-n,03733281-n,True,2.17
labyrinth,labyrinthine,03733281-n,02947928-a,False,2.16
measuring cup,measuring cup,03733805-n,03733805-n,True,2.16
medicine chest,medicine chest,03742115-n,03742115-n,True,2.17
medicine cabinet,medicine chest,03742115-n,03742115-n,True,2.16
megalith,megalith,03743016-n,03743016-n,True,2.18
megalithic structure,megalithic,03743016-n,03085394-a,False,2.15
microphone,microphone,03759954-n,03759954-n,True,2.17
mike,spike mike,03759954-n,04276929-n,False,2.15
microwave,microwave,03761084-n,00321936-v,False,2.17
microwave oven,microwave,03761084-n,00321936-v,False,2.18
military uniform,military uniform,03763968-n,03763968-n,True,2.17
milk can,milk can,03764736-n,03764736-n,True,2.16
minibus,minibus,03769881-n,03769881-n,True,2.17
miniskirt,miniskirt,03770439-n,03770439-n,True,2.15
mini,mini,03770439-n,01432712-a,False,2.17
minivan,minivan,03770679-n,03770679-n,True,2.15
missile,missile,03773504-n,03773504-n,True,2.15
mitten,mitten,03775071-n,03775071-n,True,2.17
mixing bowl,mixing bowl,03775546-n,03775546-n,True,2.16
mobile home,mobile home,03776460-n,03776460-n,True,2.34
manufactured home,home,03776460-n,02459633-v,False,2.33
Model T,model,03777568-n,02142775-v,False,2.33
modem,modem,03777754-n,03777754-n,True,2.2
monastery,monastery,03781244-n,03781244-n,True,2.16
monitor,monitor,03782006-n,02163626-v,False,2.17
moped,moped,03785016-n,03785016-n,True,2.16
mortar,mortar,03786901-n,01362291-v,False,2.16
mortarboard,mortarboard,03787032-n,03787164-n,False,2.17
mosque,mosque,03788195-n,03788195-n,True,2.16
mosquito net,mosquito net,03788365-n,03788365-n,True,2.17
motor scooter,motor scooter,03791053-n,03791053-n,True,2.18
scooter,scooter,03791053-n,04149374-n,False,2.18
mountain bike,mountain bike,03792782-n,03792782-n,True,2.2
all-terrain bike,mountain bike,03792782-n,03792782-n,True,2.19
off-roader,off-street,03792782-n,01638178-a,False,2.19
mountain tent,mountain tent,03792972-n,03792972-n,True,2.19
mouse,mouse,03793489-n,01212115-v,False,2.18
computer mouse,mouse,03793489-n,01212115-v,False,2.19
mousetrap,mousetrap,03794056-n,03794056-n,True,2.19
moving van,moving van,03796401-n,03796401-n,True,2.18
muzzle,muzzle,03803284-n,02340897-v,False,2.26
nail,nail,03804744-n,01357831-v,False,2.15
neck brace,neck brace,03814639-n,03814639-n,True,2.18
necklace,necklace,03814906-n,03814906-n,True,2.18
nipple,nipple,03825788-n,05554653-n,False,2.36
notebook,notebook,03832673-n,06415419-n,False,2.35
notebook computer,notebook,03832673-n,06415419-n,False,2.18
obelisk,obelisk,03837869-n,03837869-n,True,2.19
oboe,oboe,03838899-n,03838899-n,True,2.19
hautboy,Haggai,03838899-n,11021916-n,False,2.16
hautbois,Merluccius,03838899-n,02524424-n,False,2.16
ocarina,ocarina,03840681-n,03840681-n,True,2.19
sweet potato,sweet potato,03840681-n,12827684-n,False,2.17
odometer,odometer,03841143-n,03841143-n,True,2.15
hodometer,odometer,03841143-n,03841143-n,True,2.17
mileometer,odometer,03841143-n,03841143-n,True,2.16
milometer,geometer,03841143-n,10128016-n,False,2.19
oil filter,oil filter,03843555-n,03843555-n,True,2.16
organ,organ,03854065-n,08349350-n,False,2.25
pipe organ,organ pipe,03854065-n,03854815-n,False,2.19
oscilloscope,oscilloscope,03857828-n,03857828-n,True,2.18
scope,scope,03857828-n,05125377-n,False,2.18
cathode-ray oscilloscope,cathode ray,03857828-n,11428567-n,False,2.17
CRO,crinoid,03857828-n,02320127-n,False,2.19
overskirt,overskirt,03866082-n,03866082-n,True,2.15
oxcart,oxcart,03868242-n,03868242-n,True,2.15
oxygen mask,oxygen mask,03868863-n,03868863-n,True,2.18
packet,packet,03871628-n,07281099-n,False,2.17
paddle,paddle,03873416-n,01961859-v,False,2.17
boat paddle,paddle,03873416-n,01961859-v,False,2.17
paddlewheel,paddlewheel,03874293-n,03874293-n,True,2.17
paddle wheel,paddle,03874293-n,01961859-v,False,2.17
padlock,padlock,03874599-n,01342012-v,False,2.18
paintbrush,paintbrush,03876231-n,03876231-n,True,2.19
pajama,pajama,03877472-n,03877674-n,False,2.17
pyjama,pygmy,03877472-n,10496626-n,False,2.18
pj's,hajj,03877472-n,05915034-n,False,2.15
jammies,jam,03877472-n,01993668-v,False,2.17
palace,palace,03877845-n,08053121-n,False,2.18
panpipe,panpipe,03884397-n,03884397-n,True,2.17
pandean pipe,panpipe,03884397-n,03884397-n,True,2.19
syrinx,syrinx,03884397-n,02511633-n,False,2.18
paper towel,paper towel,03887697-n,03887697-n,True,2.17
parachute,parachute,03888257-n,03888257-n,True,2.15
chute,chute,03888257-n,01968275-v,False,2.16
parallel bars,parallel bars,03888605-n,03888605-n,True,2.19
bars,bar,03888605-n,01342910-v,False,2.16
park bench,park bench,03891251-n,03891251-n,True,2.15
parking meter,parking meter,03891332-n,03891332-n,True,2.16
passenger car,passenger car,03895866-n,03895866-n,True,2.16
coach,coach,03895866-n,01931262-v,False,2.15
carriage,carriage,03895866-n,05002822-n,False,2.17
patio,patio,03899768-n,03899768-n,True,2.15
terrace,terrace,03899768-n,02226380-v,False,2.18
pay-phone,pay-phone,03902125-n,03902125-n,True,2.17
pay-station,station,03902125-n,01088923-v,False,2.19
pedestal,pedestal,03903868-n,14432389-n,False,2.18
plinth,plaiter,03903868-n,10438042-n,False,2.2
footstall,foot,03903868-n,02287209-v,False,2.17
pencil box,pencil box,03908618-n,03908618-n,True,2.34
pencil case,pencil,03908618-n,01688604-v,False,2.17
pencil sharpener,pencil sharpener,03908714-n,03908714-n,True,2.33
perfume,perfume,03916031-n,02126382-v,False,2.21
essence,essence,03916031-n,15110096-n,False,2.17
Petri dish,Petri dish,03920288-n,03920288-n,True,2.23
photocopier,photocopier,03924679-n,03924679-n,True,2.15
pick,pick,03929660-n,02321648-v,False,2.14
plectrum,plop,03929660-n,01977421-v,False,2.16
plectron,plastron,03929660-n,03959227-n,False,2.14
pickelhaube,pickelhaube,03929855-n,03929855-n,True,2.18
picket fence,picket fence,03930313-n,03930313-n,True,2.16
paling,palingenetic,03930313-n,02687434-a,False,2.16
pickup,pickup,03930630-n,10432053-n,False,2.18
pickup truck,pickup,03930630-n,10432053-n,False,2.15
pier,pier,03933933-n,03934042-n,False,2.19
piggy bank,piggy bank,03935335-n,03935335-n,True,2.17
penny bank,pennyworth,03935335-n,13661163-n,False,2.14
pill bottle,pill bottle,03937543-n,03937543-n,True,2.15
pillow,pillow,03938244-n,01502946-v,False,2.14
ping-pong ball,ping-pong ball,03942813-n,03942813-n,True,2.15
pinwheel,pinwheel,03944341-n,12786836-n,False,2.14
pirate,pirate,03947888-n,02277897-v,False,2.17
pirate ship,pirate,03947888-n,02277897-v,False,2.16
pitcher,pitcher,03950228-n,13768748-n,False,2.15
ewer,hewer,03950228-n,10174148-n,False,2.17
plane,plane,03954731-n,01942718-v,False,2.15
carpenter's plane,plane,03954731-n,01942718-v,False,2.17
woodworking plane,plane,03954731-n,01942718-v,False,2.18
planetarium,planetarium,03956157-n,03956157-n,True,2.18
plastic bag,plastic bag,03958227-n,03958227-n,True,2.19
plate rack,plate rack,03961711-n,03961711-n,True,2.18
plow,plow,03967562-n,02096853-v,False,2.2
plough,plow,03967562-n,02096853-v,False,2.15
plunger,plunger,03970156-n,03970156-n,True,2.18
plumber's helper,plumber,03970156-n,10443032-n,False,2.18
Polaroid camera,Polaroid camera,03976467-n,03976467-n,True,2.17
Polaroid Land camera,Polaroid camera,03976467-n,03976467-n,True,2.14
pole,pole,03976657-n,01218652-v,False,2.19
police van,police van,03977966-n,03977966-n,True,2.19
police wagon,wagon,03977966-n,04543509-n,False,2.18
paddy wagon,paddy,03977966-n,08614229-n,False,2.19
patrol wagon,patrol,03977966-n,02454939-v,False,2.16
wagon,wagon,03977966-n,04543509-n,False,2.19
black Maria,mariachi,03977966-n,08250409-n,False,2.17
poncho,poncho,03980874-n,03980874-n,True,2.16
pool table,pool table,03982430-n,03982430-n,True,2.19
billiard table,billiards,03982430-n,00499924-n,False,2.15
snooker table,snooker,03982430-n,02578384-v,False,2.19
pop bottle,pop bottle,03983396-n,03983396-n,True,2.17
soda bottle,soda can,03983396-n,04255586-n,False,2.23
pot,pot,03991062-n,01529491-v,False,2.15
flowerpot,flower,03991062-n,15295045-n,False,2.15
potter's wheel,potter's wheel,03992509-n,03992509-n,True,2.15
power drill,power drill,03995372-n,03995372-n,True,2.15
prayer rug,prayer rug,03998194-n,03998194-n,True,2.35
prayer mat,prayer rug,03998194-n,03998194-n,True,2.21
printer,printer,04004767-n,10475297-n,False,2.17
prison,prison,04005630-n,13937284-n,False,2.16
prison house,death house,04005630-n,03166809-n,False,2.15
projectile,projectile,04008634-n,04008634-n,True,2.17
missile,missile,04008634-n,03773504-n,False,2.14
projector,projector,04009552-n,04009801-n,False,2.19
puck,Puck,04019541-n,09541809-n,False,2.17
hockey puck,puck,04019541-n,04019541-n,True,2.18
punching bag,punching bag,04023962-n,10492727-n,False,2.17
punch bag,punching bag,04023962-n,10492727-n,False,2.18
punching ball,ball,04023962-n,01523270-v,False,2.16
punchball,punch,04023962-n,01575536-v,False,2.14
