query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
sandy hills,hill,09303008-n,09303008-n,True,2.41,0.14
rock on the hill,hill,09303008-n,09303008-n,True,2.41,0.13
rolling hills,hill,09303008-n,09303008-n,True,2.44,0.13
around hill,hill,09303008-n,09303008-n,True,2.42,0.14
green hills,Green Mountains,09303008-n,09294413-n,False,2.41,0.14
foot of hill,hill,09303008-n,09303008-n,True,2.43,0.13
scenery of hills,hill,09303008-n,09303008-n,True,2.43,0.15
crest of hill,crest,09303008-n,08547544-n,False,2.48,0.14
people on hill,hill,09303008-n,09303008-n,True,2.41,0.13
snow covered hill,snow,09303008-n,15043763-n,False,2.42,0.14
colored petal,petal,11690455-n,11690455-n,True,2.4,0.13
red petals,red valerian,11690455-n,12951146-n,False,2.41,0.13
petals,apetalous flower,11690455-n,11674019-n,False,2.45,0.11
petal,petal,11690455-n,11690455-n,True,2.4,0.12
orange petal,petal,11690455-n,11690455-n,True,2.4,0.15
flower petals,flower,11690455-n,11669921-n,False,2.39,0.11
flower petal,petal,11690455-n,11690455-n,True,2.41,0.13
yellow petal,petal,11690455-n,11690455-n,True,2.4,0.12
flower with petals.,flower,11690455-n,11669921-n,False,2.4,0.11
one petal,petal,11690455-n,11690455-n,True,2.43,0.14
bag of petals,petalous,11690455-n,01775540-a,False,2.43,0.12
outer petals,apetalous flower,11690455-n,11674019-n,False,2.47,0.13
rose petals,rose,11690455-n,12620196-n,False,2.41,0.15
white petals,white false indigo,11690455-n,12509821-n,False,2.4,0.12
two petals,apetalous flower,11690455-n,11674019-n,False,2.41,0.14
pointed petal,petal,11690455-n,11690455-n,True,2.42,0.14
outer petal,petal,11690455-n,11690455-n,True,2.42,0.12
fence on the buildin,fence,03327234-n,03327234-n,True,2.42,0.12
section of fence,fence,03327234-n,03327234-n,True,2.41,0.13
fence 1,fence,03327234-n,03327234-n,True,2.4,0.12
fence 2,fence,03327234-n,03327234-n,True,2.45,0.12
curb around fence,curb,03327234-n,03148920-n,False,2.39,0.13
this is a fence,fence,03327234-n,03327234-n,True,2.54,0.12
cars behind fence,fence,03327234-n,03327234-n,True,2.44,0.12
behind the fence.,fence,03327234-n,03327234-n,True,2.6,0.12
fence is,fence,03327234-n,03327234-n,True,2.44,0.12
tall fence,fence,03327234-n,03327234-n,True,2.41,0.13
tall chainlink fence,chainlink fence,03327234-n,03000134-n,False,2.41,0.15
barbed fence,barbed wire,03327234-n,02790823-n,False,2.41,0.13
natural fence,fence,03327234-n,03327234-n,True,2.42,0.12
fence graphic,fence,03327234-n,03327234-n,True,2.39,0.14
pic outside fence,fence,03327234-n,03327234-n,True,2.41,0.12
long fence,fence,03327234-n,03327234-n,True,2.41,0.14
people behind fence,fence,03327234-n,03327234-n,True,2.43,0.14
hilton sign on fence,wall,03327234-n,04547592-n,False,2.64,0.12
fence is white.,fence,03327234-n,03327234-n,True,2.51,0.12
fence is wooden,fence,03327234-n,03327234-n,True,2.4,0.12
green fence,fence,03327234-n,03327234-n,True,2.6,0.12
cows behind fence,cattle guard,03327234-n,02986160-n,False,2.42,0.14
of fence,fence,03327234-n,03327234-n,True,2.45,0.15
outside fence,fence,03327234-n,03327234-n,True,2.41,0.12
behind fence,fence,03327234-n,03327234-n,True,2.61,0.12
pole holding a fence,pole,03327234-n,03976657-n,False,2.61,0.12
fence is accordeon,fence,03327234-n,03327234-n,True,2.42,0.15
fence is separating,fence,03327234-n,03327234-n,True,2.42,0.12
tree by the fence,fence,03327234-n,03327234-n,True,2.42,0.12
little fence,fence,03327234-n,03327234-n,True,2.4,0.12
gray fence,fence,03327234-n,03327234-n,True,2.41,0.12
rusty fence,fence,03327234-n,10085101-n,False,2.56,0.12
fencing near,fence,03327234-n,03327234-n,True,2.44,0.13
there is a fence,fence,03327234-n,03327234-n,True,2.42,0.12
pole of a fence,pole,03327234-n,03976657-n,False,2.41,0.13
far fence,fence,03327234-n,03327234-n,True,2.41,0.12
retaining fence,fence,03327234-n,03327234-n,True,2.41,0.12
shadow on fence.,fence,03327234-n,03327234-n,True,2.4,0.13
thin grey fence,fence,03327234-n,03327234-n,True,2.39,0.12
near the fence,fence,03327234-n,03327234-n,True,2.4,0.12
top of fence,fence,03327234-n,03327234-n,True,2.44,0.12
wood stick of fence,fence,03327234-n,03327234-n,True,2.41,0.12
fence is dull blue,on the fence,03327234-n,00686356-s,False,2.42,0.11
chain-link fence,chainlink fence,03327234-n,03000134-n,False,2.42,0.13
edge of fence,fence,03327234-n,03327234-n,True,2.42,0.13
grey fence,fence,03327234-n,03327234-n,True,2.41,0.12
small fence,fence,03327234-n,03327234-n,True,2.41,0.12
large fence,fence,03327234-n,03327234-n,True,2.41,0.13
fence sticks,fence,03327234-n,03327234-n,True,2.41,0.12
arched fence,fence,03327234-n,03327234-n,True,2.41,0.12
fence is green,fence,03327234-n,03327234-n,True,2.43,0.12
tall white fence,fence,03327234-n,03327234-n,True,2.4,0.13
sidewalk has fence,sidewalk,03327234-n,04215402-n,False,2.41,0.14
tip of fence,fence,03327234-n,03327234-n,True,2.42,0.13
camera over fence,fence,03327234-n,03327234-n,True,2.41,0.12
one fence,fence,03327234-n,03327234-n,True,2.41,0.12
netting on the fence,fence,03327234-n,03327234-n,True,2.42,0.12
court behind fence,court,03327234-n,03120198-n,False,2.42,0.13
red fence,fence,03327234-n,03327234-n,True,2.41,0.12
car behind a fence,fence,03327234-n,03327234-n,True,2.41,0.12
netting of the fence,fence,03327234-n,03327234-n,True,2.41,0.12
fence is painted,fence,03327234-n,03327234-n,True,2.42,0.12
dividing fence,fence,03327234-n,03327234-n,True,2.55,0.13
low fence,fence,03327234-n,03327234-n,True,2.41,0.12
green fence and,fence,03327234-n,03327234-n,True,2.43,0.12
chainlink fence,chainlink fence,03327234-n,03000134-n,False,2.4,0.14
meshed fence,fence,03327234-n,03327234-n,True,2.43,0.12
boarded fence,fence,03327234-n,03327234-n,True,2.42,0.12
near fence,fence,03327234-n,03327234-n,True,2.47,0.12
woman behind fence,fence,03327234-n,03327234-n,True,2.52,0.13
fencing is blue,fencing sword,03327234-n,03327691-n,False,2.45,0.13
fence around,fence,03327234-n,03327234-n,True,2.41,0.12
fence in front,fence,03327234-n,03327234-n,True,2.43,0.13
pole of the fence,pole,03327234-n,03976657-n,False,2.43,0.13
green fencing,fence,03327234-n,03327234-n,True,2.42,0.13
"""the fence",fence,03327234-n,03327234-n,True,2.41,0.12
fence on right,fence,03327234-n,03327234-n,True,2.42,0.13
blue fence is,fence,03327234-n,03327234-n,True,2.42,0.12
to fence,fence,03327234-n,03327234-n,True,2.4,0.12
brown fence,fence,03327234-n,03327234-n,True,2.41,0.12
blue fence,fence,03327234-n,03327234-n,True,2.41,0.12
"""fence",fence,03327234-n,03327234-n,True,2.42,0.12
fence netting,wirework,03327234-n,04595762-n,False,2.42,0.13
over fence,fence,03327234-n,03327234-n,True,2.42,0.12
enclosing fence,fence,03327234-n,03327234-n,True,2.41,0.13
part of a fence,fence,03327234-n,03327234-n,True,2.59,0.13
rock behind fence,stone wall,03327234-n,04326547-n,False,2.41,0.13
fence behind,fence,03327234-n,03327234-n,True,2.42,0.13
shadow of fence,fence,03327234-n,03327234-n,True,2.42,0.12
part of fence,fence,03327234-n,03327234-n,True,2.44,0.13
wooden fence,fence,03327234-n,03327234-n,True,2.42,0.12
fence,fence,03327234-n,03327234-n,True,2.42,0.12
short fence,fence,03327234-n,03327234-n,True,2.44,0.14
white fence,fence,03327234-n,03327234-n,True,2.46,0.12
shadows on the fence,shadow,03327234-n,05155349-n,False,2.39,0.11
fencing,fencing sword,03327234-n,03327691-n,False,2.41,0.12
black fence,fence,03327234-n,03327234-n,True,2.41,0.12
white fencing,fencing sword,03327234-n,03327691-n,False,2.41,0.14
giraffes in fence,giraffe,03327234-n,02439033-n,False,2.49,0.14
fence outside,fence,03327234-n,03327234-n,True,2.42,0.14
leaning on fence,fence,03327234-n,03327234-n,True,2.43,0.12
fence is grey,fence,03327234-n,03327234-n,True,2.4,0.12
two fences,fence,03327234-n,03327234-n,True,2.41,0.12
chain linked fence,chainlink fence,03327234-n,03000134-n,False,2.41,0.13
piece of fence,fence,03327234-n,03327234-n,True,2.41,0.12
upper fence,fence,03327234-n,03327234-n,True,2.43,0.12
fences,fence,03327234-n,03327234-n,True,2.41,0.12
fence.,fence,03327234-n,03327234-n,True,2.4,0.12
fence is black,fence,03327234-n,03327234-n,True,2.42,0.12
court has fence,fence,03327234-n,03327234-n,True,2.6,0.12
picked fence,fence,03327234-n,10085101-n,False,2.62,0.11
plaid paw,paw,02439929-n,02439929-n,True,2.6,0.15
bear's higher paw,bear's-paw fern,02439929-n,13174354-n,False,2.6,0.16
cat has pink paws,pussy-paw,02439929-n,11862300-n,False,2.48,0.19
one paw,paw,02439929-n,02439929-n,True,2.41,0.16
back right paw,paw,02439929-n,02439929-n,True,2.53,0.13
two front paws,cat's-paw,02439929-n,02985828-n,False,2.41,0.17
right front paw,forepaw,02439929-n,02440121-n,False,2.39,0.18
back paw,paw,02439929-n,02439929-n,True,2.41,0.14
cat's paw draped,cat's-paw,02439929-n,02985828-n,False,2.47,0.16
front paws,forepaw,02439929-n,02440121-n,False,2.41,0.16
cat's paws,cat's-paw,02439929-n,02985828-n,False,2.42,0.16
left back paw,paw,02439929-n,02439929-n,True,2.4,0.15
cat's paw,cat's-paw,02439929-n,02985828-n,False,2.4,0.16
puppy's paw,paw,02439929-n,02439929-n,True,2.39,0.15
black paws,blackthorn,02439929-n,12649723-n,False,2.42,0.16
cat has a paw,cat's-paw,02439929-n,02985828-n,False,2.42,0.16
right back paw,paw,02439929-n,02439929-n,True,2.43,0.14
back paws,back,02439929-n,05558717-n,False,2.42,0.18
paw buried,paw,02439929-n,02439929-n,True,2.41,0.15
left paw,paw,02439929-n,02439929-n,True,2.49,0.14
front right paw,forepaw,02439929-n,02440121-n,False,2.46,0.16
back left paw,paw,02439929-n,02439929-n,True,2.4,0.15
paw is white,pawpaw,02439929-n,11695599-n,False,2.4,0.16
paws,paw,02439929-n,02439929-n,True,2.42,0.16
white paws,white-footed mouse,02439929-n,02336826-n,False,2.41,0.15
left front paw,forepaw,02439929-n,02440121-n,False,2.41,0.12
dog's paw,paw,02439929-n,02439929-n,True,2.42,0.16
rear paw,paw,02439929-n,02439929-n,True,2.4,0.15
front paw,forepaw,02439929-n,02440121-n,False,2.41,0.16
right paw,paw,02439929-n,02439929-n,True,2.42,0.15
hind paw,paw,02439929-n,02439929-n,True,2.49,0.16
hind paws,paw,02439929-n,02439929-n,True,2.42,0.15
front left paw,forepaw,02439929-n,02440121-n,False,2.41,0.13
bear's lower paw,bear's-paw fern,02439929-n,13174354-n,False,2.42,0.16
white paw,pawpaw,02439929-n,11695599-n,False,2.45,0.17
paw,paw,02439929-n,02439929-n,True,2.4,0.17
brown paws,paw,02439929-n,02439929-n,True,2.39,0.14
heating,heating,13491876-n,13491876-n,True,2.41,0.11
vent for heating,vent,13491876-n,09470550-n,False,2.42,0.13
heating vent,vent,13491876-n,09470550-n,False,2.41,0.13
incense,incense,14918994-n,14918994-n,True,2.41,0.17
man carrying a bag,bag,02773037-n,02774152-n,False,2.43,0.13
holding a bag,grab bag,02773037-n,03450974-n,False,2.43,0.12
bread in a bag,loaf,02773037-n,07649582-n,False,2.42,0.16
carrying bag,bag,02773037-n,02773838-n,False,2.41,0.13
bag on,bag,02773037-n,02773037-n,True,2.44,0.12
edge of a bag,bag,02773037-n,02773037-n,True,2.44,0.12
strap on bag,strap,02773037-n,04333500-n,False,2.46,0.16
carrying bags,bag,02773037-n,02774152-n,False,2.42,0.14
cosmetic bag,bag,02773037-n,02774152-n,False,2.42,0.12
gray bag,grey,02773037-n,03456186-n,False,2.41,0.11
bag is blue,blue,02773037-n,02855925-n,False,2.4,0.11
tote bag,bag,02773037-n,02774152-n,False,2.41,0.13
bag sitting,bag,02773037-n,02773838-n,False,2.41,0.12
bags of grapes,sack,02773037-n,07897975-n,False,2.42,0.13
sugar in bag,sugar,02773037-n,07859284-n,False,2.41,0.11
bags are red,redcap,02773037-n,10513386-n,False,2.4,0.11
man holding a bag,bag,02773037-n,02774152-n,False,2.42,0.13
mesh bag,bag,02773037-n,02774152-n,False,2.42,0.12
holding bag,grab bag,02773037-n,03450974-n,False,2.44,0.12
person holding bag,bag,02773037-n,02774152-n,False,2.54,0.13
three plastic bags,plastic bag,02773037-n,03958227-n,False,2.41,0.13
blue bag,blue,02773037-n,02855925-n,False,2.4,0.12
green bag,bag,02773037-n,02773037-n,True,2.41,0.16
guy with bags,bag,02773037-n,02773838-n,False,2.49,0.11
blue and green bags,blue,02773037-n,02855925-n,False,2.41,0.11
tied bag,tie,02773037-n,04433185-n,False,2.41,0.12
duffle bag,duffel bag,02773037-n,03253886-n,False,2.47,0.12
red bag,bag,02773037-n,02773037-n,True,2.4,0.11
of bag,bag,02773037-n,09832321-n,False,2.41,0.11
sheer bag,bag,02773037-n,09832321-n,False,2.41,0.11
carrying a bag,bag,02773037-n,02773838-n,False,2.4,0.12
large bag,bag,02773037-n,02774152-n,False,2.5,0.12
black  bag,black,02773037-n,02846141-n,False,2.41,0.12
woman has bag,bag,02773037-n,09832321-n,False,2.5,0.15
printed bag,shopping bag,02773037-n,04204081-n,False,2.53,0.12
yellow bag,bag,02773037-n,09832321-n,False,2.6,0.11
bag is woven.,garment bag,02773037-n,03420345-n,False,2.61,0.13
plastic bags,plastic bag,02773037-n,03958227-n,False,2.57,0.12
carry on bag,bag,02773037-n,01485839-v,False,2.53,0.11
platic bags,bag,02773037-n,02773037-n,True,2.42,0.12
grey bag,grey,02773037-n,03456186-n,False,2.41,0.11
man with two bags,bag,02773037-n,02773037-n,True,2.49,0.12
man has blue bag,blue,02773037-n,02855925-n,False,2.4,0.11
sleeping bag,sleeping bag,02773037-n,04235860-n,False,2.4,0.11
person has bag.,bag,02773037-n,02774152-n,False,2.41,0.13
bag is plastic,plastic bag,02773037-n,03958227-n,False,2.42,0.13
sadddle bags,bag,02773037-n,09832321-n,False,2.4,0.12
multiple bags,bag,02773037-n,02773037-n,True,2.41,0.12
man with bag,bag,02773037-n,02774152-n,False,2.41,0.13
bag is marked.,bag,02773037-n,02773838-n,False,2.41,0.12
orange bag,orange-colored,02773037-n,00399715-s,False,2.41,0.12
woman with bag,bag lady,02773037-n,09832633-n,False,2.49,0.13
clear bags,bag,02773037-n,02773037-n,True,2.42,0.11
bag is black,black,02773037-n,02846141-n,False,2.4,0.11
man has a bag,bag,02773037-n,02774152-n,False,2.42,0.12
bag is orange,orange,02773037-n,14991210-n,False,2.41,0.11
bag folded,fold,02773037-n,05492259-n,False,2.42,0.12
woman's bag,bag,02773037-n,09832321-n,False,2.41,0.13
holding bags,bag,02773037-n,02773037-n,True,2.43,0.12
black bag,black,02773037-n,02846141-n,False,2.41,0.11
man has bag.,bag,02773037-n,02774152-n,False,2.41,0.12
brown bag,Brownie,02773037-n,09877370-n,False,2.49,0.11
couch has bag,covered couch,02773037-n,03122202-n,False,2.42,0.12
case next to bag,bag,02773037-n,02773838-n,False,2.39,0.13
two bags,bag,02773037-n,02773037-n,True,2.41,0.12
with bag,bag,02773037-n,02773037-n,True,2.48,0.12
see plastic bag.,plastic bag,02773037-n,03958227-n,False,2.42,0.12
she has bag,bag lady,02773037-n,09832633-n,False,2.48,0.12
camera and bag,camera,02773037-n,02942699-n,False,2.43,0.19
roll of plastic bags,sack,02773037-n,04122825-n,False,2.41,0.12
unopened bag,grab bag,02773037-n,03450974-n,False,2.4,0.12
opened bag,grab bag,02773037-n,03450974-n,False,2.41,0.12
bag of kettle corn,corn,02773037-n,12144580-n,False,2.41,0.14
man near bag,bag,02773037-n,02774152-n,False,2.46,0.13
cooking bag,burn bag,02773037-n,02922877-n,False,2.42,0.11
end of bag,bag,02773037-n,02773037-n,True,2.4,0.12
many bags,bag,02773037-n,02773037-n,True,2.41,0.11
hat and bag,hat,02773037-n,03497657-n,False,2.42,0.14
there are many bags,bag,02773037-n,02773037-n,True,2.4,0.11
small bag,bag,02773037-n,02774152-n,False,2.41,0.12
man wearing bag,bag,02773037-n,02774152-n,False,2.43,0.12
black bike has bags,saddlebag,02773037-n,04124098-n,False,2.41,0.12
rolling bag,sack,02773037-n,04122825-n,False,2.47,0.12
plastic white bags,plastic bag,02773037-n,03958227-n,False,2.5,0.14
logo on bag,logo,02773037-n,07272084-n,False,2.43,0.11
people carrying bags,bag,02773037-n,02774152-n,False,2.42,0.14
purple bag,purple,02773037-n,00285088-v,False,2.42,0.11
on bag,bag,02773037-n,02773838-n,False,2.47,0.11
tote bags,bag,02773037-n,02774152-n,False,2.44,0.13
stroller has bag,duffel bag,02773037-n,03253886-n,False,2.42,0.16
bag is sitting.,bag,02773037-n,02773838-n,False,2.55,0.14
overnight bag,evening bag,02773037-n,03301940-n,False,2.42,0.11
bags are plastic,plastic bag,02773037-n,03958227-n,False,2.41,0.12
three bags,bag,02773037-n,02773037-n,True,2.41,0.12
bike has red bags,saddlebag,02773037-n,04124098-n,False,2.41,0.11
platsic bags,placket,02773037-n,03953901-n,False,2.42,0.12
duffel bag,duffel bag,02773037-n,03253886-n,False,2.42,0.12
recycle bag,bag,02773037-n,02773838-n,False,2.41,0.11
there is a bag,bag,02773037-n,02773037-n,True,2.46,0.11
bag is teal,tea bag,02773037-n,07933154-n,False,2.41,0.13
black bags,bag,02773037-n,09832321-n,False,2.44,0.14
bag,bag,02773037-n,02773037-n,True,2.42,0.12
man is carrying bag,bag,02773037-n,02773838-n,False,2.48,0.13
bag is gray,grey,02773037-n,03456186-n,False,2.42,0.11
pink bag,mailbag,02773037-n,03709960-n,False,2.42,0.11
white bag,white,02773037-n,04579986-n,False,2.4,0.11
luggage under bag.,baggage,02773037-n,02774921-n,False,2.41,0.14
bags,bag,02773037-n,02773037-n,True,2.55,0.12
bag.,bag,02773037-n,02773037-n,True,2.43,0.12
medical bag,sick bag,02773037-n,04212943-n,False,2.43,0.11
bag is green,green,02773037-n,02545257-s,False,2.43,0.11
lady in line has bag,bag lady,02773037-n,09832633-n,False,2.49,0.12
bag of limes,lime,02773037-n,07749731-n,False,2.42,0.16
bag is red,bag,02773037-n,13764639-n,False,2.42,0.11
dark bag,evening bag,02773037-n,03301940-n,False,2.42,0.11
bags are in front,bag,02773037-n,02773037-n,True,2.43,0.12
carry bag,bag,02773037-n,02773838-n,False,2.42,0.12
next to bag,bag,02773037-n,09832321-n,False,2.41,0.11
in bag,bag,02773037-n,02773037-n,True,2.46,0.12
blue sleeping bag,sleeping bag,02773037-n,04235860-n,False,2.48,0.12
man carrying bags,bag,02773037-n,02774152-n,False,2.39,0.13
bag is bright,bag,02773037-n,09832321-n,False,2.41,0.11
carries bag,bag,02773037-n,02774152-n,False,2.43,0.12
bike has bags,saddlebag,02773037-n,04124098-n,False,2.39,0.12
beige bag,bag,02773037-n,02773838-n,False,2.41,0.11
cooler bag,cooler,02773037-n,03102654-n,False,2.61,0.12
tomato and basil,basil,12860365-n,07816164-n,False,2.52,0.17
basil,basil,12860365-n,12860365-n,True,2.41,0.16
oregano and basil,oregano,12860365-n,12853287-n,False,2.4,0.17
basil leaves,basil,12860365-n,07816164-n,False,2.42,0.16
edge of the tub,tub,02808440-n,04493381-n,False,2.41,0.13
gray tubs,tub,02808440-n,04493381-n,False,2.39,0.13
small tub,tub,02808440-n,04493381-n,False,2.49,0.12
chain plug for tub,drainplug,02808440-n,03232815-n,False,2.45,0.12
soaking bathtub,bathtub,02808440-n,02808440-n,True,2.41,0.13
purple tub,purple,02808440-n,00285088-v,False,2.4,0.11
exterior of the tub,tub,02808440-n,04493381-n,False,2.41,0.13
plastic tub,tub,02808440-n,04493381-n,False,2.4,0.13
bathtub incased,bathtub,02808440-n,02808440-n,True,2.41,0.13
tub is shallow.,bathtub,02808440-n,02808440-n,True,2.41,0.14
white tub,tub,02808440-n,04493381-n,False,2.41,0.13
tub is clean,bathtub,02808440-n,02808440-n,True,2.4,0.14
tubs,tub,02808440-n,04493381-n,False,2.42,0.12
wooden tub,tub,02808440-n,04493381-n,False,2.41,0.13
door and bathtub,bathtub,02808440-n,02808440-n,True,2.4,0.17
tub is white,tub,02808440-n,04493381-n,False,2.44,0.12
bathtub is neutral,bathtub,02808440-n,02808440-n,True,2.4,0.12
tub,tub,02808440-n,04493381-n,False,2.41,0.13
side of tub,tub,02808440-n,04493381-n,False,2.4,0.12
blue tub,bathtub,02808440-n,02808440-n,True,2.41,0.13
red tub,tub,02808440-n,04493381-n,False,2.43,0.14
sink and tub,bathtub,02808440-n,02808440-n,True,2.47,0.13
strip on bathtub,bathtub,02808440-n,02808440-n,True,2.47,0.13
bathtub,bathtub,02808440-n,02808440-n,True,2.41,0.13
tile on side of tub,tile,02808440-n,04435180-n,False,2.42,0.13
white base on tub,base,02808440-n,14618253-n,False,2.4,0.13
bathtub is white,bathtub,02808440-n,02808440-n,True,2.42,0.12
old tub,bathtub,02808440-n,02808440-n,True,2.41,0.13
tub spout,spout,02808440-n,04287153-n,False,2.4,0.14
tiles on side of tub,tile,02808440-n,15074568-n,False,2.43,0.13
bottles in bathtub,bathtub,02808440-n,02808440-n,True,2.4,0.15
white bathtub,bathtub,02808440-n,02808440-n,True,2.4,0.13
empty white bathtub,bathtub,02808440-n,02808440-n,True,2.6,0.13
bathtub is empty,bathtub,02808440-n,02808440-n,True,2.4,0.13
edge of tub,tub,02808440-n,04493381-n,False,2.59,0.13
over the tub,bathtub,02808440-n,02808440-n,True,2.51,0.12
cars in distance,car,05084201-n,02959942-n,False,2.41,0.13
tree in distance,tree,05084201-n,13104059-n,False,2.42,0.18
clouds in distance,clouding,05084201-n,13449566-n,False,2.43,0.13
trees in distance,tree,05084201-n,13104059-n,False,2.43,0.18
middle distance,middle distance,05084201-n,05934550-n,False,2.41,0.11
far off distance,distantly,05084201-n,00319635-r,False,2.4,0.11
see rig in distance.,rig,05084201-n,04091097-n,False,2.42,0.11
house at a distance,house,05084201-n,03545150-n,False,2.54,0.15
in the distance.,out of the way,05084201-n,00041232-r,False,2.44,0.11
building in distance,building,05084201-n,02913152-n,False,2.42,0.3
city in the distance,city,05084201-n,08524735-n,False,2.44,0.16
fence in distance,fence,05084201-n,03327234-n,False,2.41,0.13
flag  in distance.,flag,05084201-n,02158846-n,False,2.4,0.15
people in distance,proximity,05084201-n,08642517-n,False,2.4,0.11
distance.,distance,05084201-n,08556386-n,False,2.45,0.11
in  distance,distance,05084201-n,02683127-v,False,2.4,0.11
hiker in distance,hiker,05084201-n,10176111-n,False,2.41,0.12
fog in distance.,fog,05084201-n,14521648-n,False,2.51,0.11
boats in distance,boat,05084201-n,02858304-n,False,2.41,0.12
tower in distance,tower,05084201-n,04460130-n,False,2.41,0.13
in the distance,distance,05084201-n,02683127-v,False,2.41,0.11
distance,distance,05084201-n,02683127-v,False,2.41,0.12
pole in distance,pole,05084201-n,08621099-n,False,2.42,0.13
trees in  distance,tree,05084201-n,13104059-n,False,2.43,0.18
far distance,far,05084201-n,00101051-r,False,2.39,0.11
ocean in distance,ocean,05084201-n,09376198-n,False,2.4,0.12
in distance,distance,05084201-n,02683127-v,False,2.41,0.11
green in distance,greenishness,05084201-n,04967561-n,False,2.4,0.11
cliffs in distance,cliff,05084201-n,09246464-n,False,2.43,0.12
hill in distance,hill,05084201-n,09303008-n,False,2.43,0.14
land in the distance,land,05084201-n,01979901-v,False,2.42,0.12
person in distance,distance,05084201-n,02683127-v,False,2.42,0.12
long distance,long distance,05084201-n,06274092-n,False,2.43,0.11
high desk,desktop,03179701-n,08663703-n,False,2.43,0.14
sitting at desk,desk,03179701-n,03179701-n,True,2.48,0.12
mouse on desk,mouse,03179701-n,03793489-n,False,2.44,0.14
laptop is on desk,laptop,03179701-n,03642806-n,False,2.43,0.13
white desk,desk,03179701-n,03179701-n,True,2.45,0.13
wires on the desk,desk,03179701-n,03179701-n,True,2.42,0.12
cord on desk,cord,03179701-n,03106898-n,False,2.41,0.12
mirror over the desk,mirror,03179701-n,03773035-n,False,2.4,0.13
on a desk are two,desk,03179701-n,03179701-n,True,2.42,0.13
right side of desk,desk,03179701-n,03179701-n,True,2.45,0.15
row of desk,desk,03179701-n,03179701-n,True,2.43,0.13
paper over desk,computer paper,03179701-n,14820052-n,False,2.41,0.12
chair and desk,desk,03179701-n,03179701-n,True,2.42,0.15
rows of desks,desk,03179701-n,03179701-n,True,2.41,0.13
under a desk,desk,03179701-n,03179701-n,True,2.45,0.14
desk that is white,desk,03179701-n,03179701-n,True,2.42,0.13
near the desk,desk,03179701-n,03179701-n,True,2.41,0.13
chair and desks,desk,03179701-n,03179701-n,True,2.42,0.15
tv on a desk,television,03179701-n,06277280-n,False,2.42,0.19
laptop on a desk,laptop,03179701-n,03642806-n,False,2.42,0.13
cluttered desk,desk,03179701-n,03179701-n,True,2.41,0.13
back of desk,desk,03179701-n,03179701-n,True,2.43,0.14
desk is,desk,03179701-n,03179701-n,True,2.41,0.14
under desk,desk,03179701-n,03179701-n,True,2.41,0.13
leg of desk.,desk,03179701-n,03179701-n,True,2.43,0.19
pad on a desk,pad,03179701-n,14973133-n,False,2.4,0.15
box is on desk,box office,03179701-n,02885882-n,False,2.43,0.12
edge of desk,desk,03179701-n,03179701-n,True,2.42,0.13
desk.,desk,03179701-n,03179701-n,True,2.42,0.13
desks,desk,03179701-n,03179701-n,True,2.42,0.13
over the desk,desk,03179701-n,03179701-n,True,2.43,0.13
powder on desk,powder,03179701-n,03994008-n,False,2.43,0.12
on a desk,desk,03179701-n,03179701-n,True,2.39,0.15
wooden desk,desk,03179701-n,03179701-n,True,2.42,0.16
pen on desk.,writing desk,03179701-n,04608435-n,False,2.51,0.18
mounted on desk,desk,03179701-n,03179701-n,True,2.64,0.17
chair behind desk,desk,03179701-n,03179701-n,True,2.42,0.16
paper on desk.,computer paper,03179701-n,14820052-n,False,2.42,0.12
below desk,desk,03179701-n,03179701-n,True,2.42,0.12
computer on desk,desk,03179701-n,03179701-n,True,2.42,0.25
spindle on desk,spindle,03179701-n,04277669-n,False,2.46,0.16
juice on the desk,juice,03179701-n,11470348-n,False,2.42,0.11
folders on desk,file folder,03179701-n,03337383-n,False,2.47,0.13
of a wooden desk,desk,03179701-n,03179701-n,True,2.46,0.14
desk is modern,desk,03179701-n,03179701-n,True,2.44,0.13
office has desk,desk,03179701-n,03179701-n,True,2.43,0.15
paper on desk,computer paper,03179701-n,14820052-n,False,2.43,0.12
at desk,desk,03179701-n,03179701-n,True,2.42,0.13
desk is grey.,desk,03179701-n,03179701-n,True,2.63,0.13
plant beyond desk,desk,03179701-n,03179701-n,True,2.5,0.16
desk has,desk,03179701-n,03179701-n,True,2.4,0.13
desk in office area,desk,03179701-n,03179701-n,True,2.45,0.13
printer on desk,printer,03179701-n,04004475-n,False,2.4,0.12
book on desk,desk,03179701-n,03179701-n,True,2.43,0.13
papers on desk,writing desk,03179701-n,04608329-n,False,2.42,0.13
of the desk,desk,03179701-n,03179701-n,True,2.42,0.13
desk,desk,03179701-n,03179701-n,True,2.42,0.13
lamp over desk,student lamp,03179701-n,04343630-n,False,2.42,0.15
large desk,desk,03179701-n,03179701-n,True,2.44,0.13
sitting on desk.,desk,03179701-n,03179701-n,True,2.43,0.12
laptop on desk,laptop,03179701-n,03642806-n,False,2.4,0.14
on desk,desk,03179701-n,03179701-n,True,2.48,0.13
see grey desk.,grey,03179701-n,01014685-s,False,2.53,0.11
orange on desk,orange,03179701-n,14991210-n,False,2.44,0.12
gum on desk,gum,03179701-n,14898470-n,False,2.43,0.12
two desks,desk,03179701-n,03179701-n,True,2.41,0.13
on the desk,desk,03179701-n,03179701-n,True,2.47,0.13
