query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
trash can,garbage,02747177-n,14857151-n,False,2.6,0.04
garbage can,garbage,02747177-n,03416900-n,False,2.48,0.04
wastebin,litterbin,02747177-n,03678558-n,False,2.54,0.04
ash bin,ashcan,02747177-n,02747177-n,True,2.61,0.04
ash-bin,ashcan,02747177-n,02747177-n,True,2.54,0.04
ashbin,ash,02747177-n,12303921-n,False,2.47,0.04
dustbin,dust bag,02747177-n,03258192-n,False,2.48,0.04
trash barrel,barrel,02747177-n,02795528-n,False,2.57,0.04
trash bin,recycling bin,02747177-n,04065789-n,False,2.5,0.04
assault rifle,assault rifle,02749479-n,02749479-n,True,2.55,0.05
assault gun,assault gun,02749479-n,02749292-n,False,2.51,0.05
backpack,backpack,02769748-n,02769748-n,True,2.51,0.04
back pack,pack,02769748-n,03870672-n,False,2.52,0.04
knapsack,kitbag,02769748-n,03619793-n,False,2.48,0.04
packsack,pack,02769748-n,03870672-n,False,2.48,0.04
rucksack,ruckle,02769748-n,02175283-v,False,2.5,0.04
haversack,hassock,02769748-n,03497531-n,False,2.49,0.04
bakery,bakery,02776631-n,02776631-n,True,2.47,0.04
bakeshop,baker,02776631-n,09833651-n,False,2.86,0.04
bakehouse,baker,02776631-n,09833651-n,False,2.48,0.04
balance beam,beam balance,02777292-n,02816494-n,False,2.49,0.04
beam,beam,02777292-n,02815950-n,False,2.48,0.04
balloon,balloon,02782093-n,02782093-n,True,2.48,0.04
ballpoint,ballpoint,02783161-n,02783161-n,True,2.49,0.04
ballpoint pen,ballpoint,02783161-n,02783161-n,True,2.52,0.04
ballpen,bullpen,02783161-n,02917964-n,False,2.52,0.05
Biro,bimbo,02783161-n,09854708-n,False,2.51,0.04
Band Aid,Band Aid,02786058-n,02786058-n,True,2.64,0.04
banjo,banjo,02787622-n,02787622-n,True,2.66,0.04
bannister,bannister,02788148-n,02788148-n,True,2.54,0.04
banister,bannister,02788148-n,02788148-n,True,2.6,0.04
balustrade,baluster,02788148-n,02783994-n,False,2.48,0.04
balusters,baluster,02788148-n,02783994-n,False,2.48,0.04
handrail,railing,02788148-n,04047401-n,False,2.49,0.04
barbell,barbell,02790996-n,02790996-n,True,3.0,0.04
barber chair,barber chair,02791124-n,02791124-n,True,2.5,0.04
barbershop,barbershop,02791270-n,02791270-n,True,2.5,0.04
barn,barn,02793495-n,02793495-n,True,2.48,0.04
barometer,barometer,02794156-n,02794156-n,True,2.47,0.05
barrel,barrel,02795169-n,02795169-n,True,2.47,0.04
cask,wine cask,02795169-n,04592005-n,False,2.5,0.04
barrow,barrow,02797295-n,02797295-n,True,2.5,0.04
garden cart,cart,02797295-n,02970849-n,False,2.52,0.05
lawn cart,cart,02797295-n,02970849-n,False,2.7,0.04
wheelbarrow,handbarrow,02797295-n,03483086-n,False,2.5,0.04
baseball,baseball,02799071-n,02799071-n,True,2.49,0.04
basketball,basketball,02802426-n,02802426-n,True,2.47,0.04
bassinet,bassinet,02804414-n,02804414-n,True,2.53,0.04
bassoon,bassoonist,02804610-n,09842716-n,False,2.48,0.04
bathing cap,bathing cap,02807133-n,02807133-n,True,2.48,0.04
swimming cap,bathing cap,02807133-n,02807133-n,True,2.49,0.04
bath towel,bath towel,02808304-n,02808304-n,True,2.49,0.04
bathtub,bathtub,02808440-n,02808440-n,True,2.61,0.05
bathing tub,bathtub,02808440-n,02808440-n,True,2.47,0.04
bath,bath water,02808440-n,14773787-n,False,2.54,0.04
tub,tub,02808440-n,04493381-n,False,2.64,0.04
beach wagon,beach wagon,02814533-n,02814533-n,True,2.49,0.05
station wagon,wagon,02814533-n,04543158-n,False,2.42,0.73
wagon,wagon,02814533-n,04543158-n,False,3.13,0.04
estate car,estate,02814533-n,13250930-n,False,2.5,0.04
beach waggon,beach,02814533-n,09217230-n,False,2.52,0.04
station waggon,radio station,02814533-n,04044119-n,False,2.52,0.04
waggon,waggery,02814533-n,06781281-n,False,2.7,0.04
beacon,beacon,02814860-n,02814860-n,True,2.48,0.04
lighthouse,lighthouse keeper,02814860-n,10262093-n,False,2.51,0.04
beacon light,beacon,02814860-n,02814860-n,True,2.51,0.04
pharos,Pharomacrus,02814860-n,01844414-n,False,2.7,0.04
beaker,beaker,02815834-n,02815749-n,False,2.51,0.04
bearskin,bearskin,02817516-n,14764518-n,False,2.51,0.04
busby,busman,02817516-n,09883362-n,False,2.52,0.04
shako,shag,02817516-n,04183076-n,False,2.48,0.04
beer bottle,beer bottle,02823428-n,02823428-n,True,2.57,0.04
beer glass,beer glass,02823750-n,02823750-n,True,2.51,0.04
bell cote,bell cote,02825657-n,02825657-n,True,2.5,0.04
bell cot,bell tent,02825657-n,02826812-n,False,2.76,0.04
bib,bib,02834397-n,02834397-n,True,2.49,0.04
bicycle-built-for-two,bicycle-built-for-two,02835271-n,02835271-n,True,2.47,0.04
tandem bicycle,tandem trailer,02835271-n,04388372-n,False,2.48,0.04
tandem,tandem trailer,02835271-n,04388372-n,False,2.5,0.04
bikini,bikini,02837789-n,02837789-n,True,2.49,0.04
two-piece,two-piece,02837789-n,04504141-n,False,2.46,0.04
binder,binder,02840245-n,02840134-n,False,2.51,0.04
ring-binder,binder,02840245-n,02840134-n,False,2.52,0.04
binoculars,binoculars,02841315-n,02841315-n,True,2.54,0.04
field glasses,field glass,02841315-n,03333129-n,False,2.54,0.05
opera glasses,spectacles,02841315-n,04272054-n,False,2.68,0.04
birdhouse,birdhouse,02843684-n,02843684-n,True,2.57,0.04
boathouse,boathouse,02859443-n,02859443-n,True,2.57,0.04
bobsled,bobsled,02860847-n,02860847-n,True,2.44,0.04
bobsleigh,bobsled,02860847-n,02860847-n,True,2.46,0.04
bob,bob,02860847-n,05259109-n,False,2.69,0.05
bolo tie,bolo tie,02865351-n,02865351-n,True,2.47,0.04
bolo,bolo,02865351-n,02864987-n,False,2.44,0.04
bola tie,bola,02865351-n,02864342-n,False,2.46,0.04
bola,bola,02865351-n,02864342-n,False,2.48,0.05
bonnet,bonnet,02869837-n,02869837-n,True,2.45,0.04
poke bonnet,bonnet,02869837-n,02869837-n,True,2.44,0.04
bookcase,bookcase,02870880-n,02870880-n,True,2.45,0.04
bookshop,bookshop,02871525-n,02871525-n,True,2.79,0.04
bookstore,bookshop,02871525-n,02871525-n,True,2.45,0.04
bookstall,bookshop,02871525-n,02871525-n,True,2.46,0.04
bottlecap,bottlecap,02877765-n,02877765-n,True,2.47,1.32
bow,bow,02879718-n,02880308-n,False,2.41,3.07
bow tie,bow tie,02883205-n,02883205-n,True,2.75,1.31
bow-tie,bow tie,02883205-n,02883205-n,True,3.05,0.04
bowtie,bow,02883205-n,02880308-n,False,2.47,0.04
brass,brass,02892201-n,14716997-n,False,2.45,0.04
memorial tablet,tablet,02892201-n,04381302-n,False,2.53,0.04
plaque,plaque,02892201-n,05244239-n,False,2.68,0.05
brassiere,brassiere,02892767-n,02892767-n,True,2.45,0.04
bra,bract,02892767-n,13154841-n,False,2.46,0.04
bandeau,bandmaster,02892767-n,09837360-n,False,2.45,0.04
breakwater,breakwater,02894605-n,02894605-n,True,2.44,0.04
groin,groin,02894605-n,05597734-n,False,2.44,0.04
groyne,grouch,02894605-n,10148305-n,False,2.83,0.04
mole,mole,02894605-n,07838551-n,False,2.45,0.04
bulwark,bulwark,02894605-n,02918330-n,False,2.46,0.04
seawall,seafront,02894605-n,08633851-n,False,2.46,0.04
jetty,laundry truck,02894605-n,03648667-n,False,2.44,0.04
breastplate,breastplate,02895154-n,02895154-n,True,2.45,0.04
aegis,aerie,02895154-n,08492354-n,False,2.45,0.04
egis,earthwork,02895154-n,03262717-n,False,2.46,0.04
broom,broom,02906734-n,12520864-n,False,2.51,0.04
bucket,bucket,02909870-n,02909870-n,True,2.46,0.04
pail,dinner pail,02909870-n,03201996-n,False,2.45,0.04
buckle,buckle,02910353-n,02910353-n,True,2.47,0.04
bulletproof vest,bulletproof vest,02916936-n,02916936-n,True,2.46,0.04
bullet train,bullet train,02917067-n,02917067-n,True,2.45,0.04
bullet,bullet,02917067-n,02916350-n,False,2.44,0.04
butcher shop,butcher shop,02927161-n,02927161-n,True,2.45,0.04
meat market,butcher shop,02927161-n,02927161-n,True,2.54,0.04
cab,cab,02930766-n,02930766-n,True,2.48,0.04
hack,hack,02930766-n,02382204-n,False,2.46,0.04
taxi,taxis,02930766-n,00862686-n,False,2.44,0.04
taxicab,minicab,02930766-n,03769967-n,False,2.45,0.04
caldron,caldron,02939185-n,02939185-n,True,2.44,0.04
cauldron,calvaria,02939185-n,05540407-n,False,2.43,0.04
candle,candlelight,02948072-n,11433435-n,False,2.45,0.04
taper,taper file,02948072-n,04393301-n,False,2.48,0.04
wax light,wax-chandler,02948072-n,09907717-n,False,2.46,0.04
cannon,cannon,02950826-n,02950826-n,True,2.45,0.04
canoe,canoe,02951358-n,02951358-n,True,2.46,0.04
can opener,can opener,02951585-n,02951585-n,True,2.45,0.04
tin opener,tinsmith,02951585-n,10712374-n,False,2.46,0.04
cardigan,cardigan,02963159-n,02963159-n,True,2.46,0.04
car mirror,car mirror,02965783-n,02965783-n,True,2.44,0.04
carousel,carousel,02966193-n,02966193-n,True,2.48,0.04
carrousel,carrel,02966193-n,02968333-n,False,2.47,0.04
merry-go-round,merry-go-round,02966193-n,07342772-n,False,2.44,0.04
roundabout,detour,02966193-n,03182506-n,False,2.44,0.05
whirligig,whirligig,02966193-n,02047148-v,False,2.43,2.63
carpenter's kit,carpenter's kit,02966687-n,02966687-n,True,2.42,0.05
tool kit,tool,02966687-n,04451818-n,False,2.44,0.05
carton,carton,02971356-n,02971356-n,True,2.46,0.05
car wheel,car wheel,02974003-n,02974003-n,True,2.48,0.05
cash machine,cash machine,02977058-n,02977058-n,True,2.46,0.04
cash dispenser,dispenser,02977058-n,10017794-n,False,2.45,0.04
automated teller machine,cash machine,02977058-n,02977058-n,True,2.45,0.04
automatic teller machine,cash machine,02977058-n,02977058-n,True,2.43,0.04
automated teller,teller,02977058-n,10698970-n,False,2.44,0.04
automatic teller,teller,02977058-n,10698970-n,False,2.46,0.04
ATM,accept,02977058-n,02236624-v,False,2.45,0.04
cassette,cassette tape,02978881-n,02979399-n,False,2.46,0.04
cassette player,cassette player,02979186-n,02979186-n,True,2.75,0.04
castle,castle,02980441-n,02980441-n,True,2.56,0.04
catamaran,catamaran,02981792-n,02981792-n,True,2.45,0.04
CD player,CD player,02988304-n,02988304-n,True,2.47,0.05
cello,cello,02992211-n,02992211-n,True,2.44,0.04
violoncello,vireo,02992211-n,01602630-n,False,2.45,0.04
cellular telephone,cellular telephone,02992529-n,02992529-n,True,2.44,0.04
cellular phone,cellular telephone,02992529-n,02992529-n,True,2.44,0.04
cellphone,cellular telephone,02992529-n,02992529-n,True,2.52,0.05
cell,cell,02992529-n,02991711-n,False,2.44,0.04
mobile phone,cellular telephone,02992529-n,02992529-n,True,2.55,0.05
chain,chain,02999410-n,02999936-n,False,2.67,0.04
chainlink fence,chainlink fence,03000134-n,03000134-n,True,2.47,0.04
chain mail,chain mail,03000247-n,03000247-n,True,2.53,0.04
ring mail,mail,03000247-n,06264398-n,False,3.01,0.04
mail,mail,03000247-n,03709644-n,False,2.47,0.04
chain armor,chain mail,03000247-n,03000247-n,True,2.68,0.04
chain armour,chain mail,03000247-n,03000247-n,True,2.46,0.04
ring armor,armor,03000247-n,02739668-n,False,2.46,0.04
ring armour,armor,03000247-n,02739668-n,False,2.47,0.04
chain saw,chain saw,03000684-n,03000684-n,True,2.48,0.04
chainsaw,chain saw,03000684-n,03000684-n,True,2.47,0.04
chest,chest,03014705-n,03014705-n,True,2.47,0.04
chiffonier,chiffonier,03016953-n,03016953-n,True,2.46,0.04
commode,commodious,03016953-n,00475996-a,False,2.62,0.04
chime,chime,03017168-n,03017168-n,True,2.46,0.04
bell,bell,03017168-n,01297274-v,False,2.45,0.04
gong,gong,03017168-n,03447721-n,False,2.46,0.04
china cabinet,china cabinet,03018349-n,03018349-n,True,2.56,0.04
china closet,clothes closet,03018349-n,03050546-n,False,2.67,0.04
Christmas stocking,Christmas stocking,03026506-n,03026506-n,True,2.61,0.04
church,church,03028079-n,03028079-n,True,2.46,0.04
church building,church tower,03028079-n,03029197-n,False,2.45,0.06
cinema,cinema,03032252-n,03032252-n,True,2.46,0.04
movie theater,cinema,03032252-n,03032252-n,True,2.6,2.57
movie theatre,cinema,03032252-n,03032252-n,True,2.49,0.05
movie house,house,03032252-n,03544360-n,False,2.51,0.04
picture palace,palace,03032252-n,03878211-n,False,2.5,0.04
cleaver,cleaver,03041632-n,03041632-n,True,2.5,0.04
meat cleaver,cleaver,03041632-n,03041632-n,True,2.49,0.04
chopper,chopper,03041632-n,05283498-n,False,2.77,0.04
cliff dwelling,cliff dwelling,03042490-n,03042490-n,True,2.47,0.04
cloak,cloak,03045698-n,03045337-n,False,2.44,0.04
clog,clog,03047690-n,03047553-n,False,2.46,0.04
geta,get,03047690-n,02359340-v,False,2.45,0.04
patten,pate,03047690-n,07857959-n,False,2.45,0.04
sabot,sabot,03047690-n,04122578-n,False,2.46,0.04
cocktail shaker,cocktail shaker,03062245-n,03062245-n,True,2.45,0.04
coffee mug,coffee mug,03063599-n,03063599-n,True,2.5,0.04
coffeepot,coffeepot,03063689-n,03063689-n,True,2.45,0.04
coil,coil,03065424-n,03065424-n,True,2.44,0.04
spiral,spiral,03065424-n,04279666-n,False,2.46,0.04
volute,vole,03065424-n,02339376-n,False,2.47,0.04
whorl,purl,03065424-n,04026180-n,False,2.46,0.04
helix,helix angle,03065424-n,13877785-n,False,2.44,0.04
combination lock,combination lock,03075370-n,03075370-n,True,2.44,0.04
computer keyboard,computer keyboard,03085013-n,03085013-n,True,2.68,0.05
keypad,control key,03085013-n,03097673-n,False,2.47,0.05
confectionery,confectionery,03089624-n,03089624-n,True,2.45,0.04
confectionary,confectionery,03089624-n,03089624-n,True,2.45,0.04
candy store,candy,03089624-n,07597365-n,False,2.44,0.04
container ship,container ship,03095699-n,03095699-n,True,2.46,0.04
containership,container ship,03095699-n,03095699-n,True,2.45,0.04
container vessel,vessel,03095699-n,04531098-n,False,2.47,0.04
convertible,convertible,03100240-n,03100240-n,True,2.46,0.04
corkscrew,corkscrew,03109150-n,03109150-n,True,2.46,0.04
bottle screw,bottle opener,03109150-n,02877962-n,False,2.47,0.07
cornet,cornet,03110669-n,03110669-n,True,2.4,0.04
horn,horn,03110669-n,03537241-n,False,2.48,0.04
trumpet,speaking trumpet,03110669-n,04270576-n,False,2.52,0.04
trump,trump,03110669-n,04491135-n,False,2.48,0.04
cowboy boot,cowboy boot,03124043-n,03124043-n,True,2.48,0.04
cowboy hat,cowboy hat,03124170-n,03124170-n,True,2.78,0.04
ten-gallon hat,hat,03124170-n,03497657-n,False,2.47,0.62
cradle,cradle,03125729-n,03125729-n,True,2.43,2.48
crane,crane,03126707-n,02012849-n,False,2.42,0.05
crash helmet,crash helmet,03127747-n,03127747-n,True,2.45,0.05
crate,crate,03127925-n,03127925-n,True,2.45,0.05
crib,crib,03131574-n,03131574-n,True,2.46,0.05
cot,cot,03131574-n,03114504-n,False,2.45,0.05
Crock Pot,Crock Pot,03133878-n,03133878-n,True,2.88,0.05
croquet ball,croquet ball,03134739-n,03134739-n,True,2.52,0.05
crutch,crutch,03141823-n,03141823-n,True,2.47,0.04
cuirass,cuirassier,03146219-n,09982277-n,False,2.45,0.04
dam,dam,03160309-n,01323493-n,False,2.46,0.04
dike,dike,03160309-n,01587818-v,False,2.45,0.04
dyke,calabash,03160309-n,12815838-n,False,2.46,0.04
desk,desk,03179701-n,03179701-n,True,2.45,0.04
desktop computer,desktop computer,03180011-n,03180011-n,True,2.46,0.04
dial telephone,dial telephone,03187595-n,03187595-n,True,2.67,0.04
dial phone,dial telephone,03187595-n,03187595-n,True,2.52,0.04
diaper,diaper,03188531-n,03188725-n,False,2.5,0.05
nappy,nap,03188531-n,00858377-n,False,2.47,0.04
napkin,napkin,03188531-n,03807537-n,False,2.48,0.05
digital clock,digital clock,03196217-n,03196217-n,True,2.48,0.04
digital watch,digital watch,03197337-n,03197337-n,True,2.47,0.04
dining table,dining table,03201208-n,03201208-n,True,2.53,0.04
board,board,03201208-n,02856463-n,False,2.49,0.04
dishrag,dishrag,03207743-n,03207743-n,True,2.46,0.04
dishcloth,dishrag,03207743-n,03207743-n,True,2.46,0.04
dishwasher,dishwasher,03207941-n,10017190-n,False,2.48,0.04
dish washer,dishwasher,03207941-n,10017190-n,False,2.46,0.04
dishwashing machine,dishwasher,03207941-n,03207941-n,True,2.44,0.04
disk brake,disk brake,03208938-n,03208938-n,True,2.46,0.04
disc brake,brake disk,03208938-n,02890188-n,False,2.47,0.04
dock,dock,03216828-n,03216828-n,True,2.44,0.04
dockage,dock,03216828-n,03217333-n,False,2.46,0.04
docking facility,dock,03216828-n,03217191-n,False,2.46,0.04
dogsled,dogsled,03218198-n,03218198-n,True,2.46,0.04
dog sled,sled dog,03218198-n,02109811-n,False,2.45,0.04
dog sleigh,sleigh bell,03218198-n,04236935-n,False,2.47,0.04
dome,dome,03220513-n,03220692-n,False,2.44,0.04
doormat,doormat,03223299-n,03223299-n,True,2.46,0.04
welcome mat,mat,03223299-n,03728318-n,False,2.51,0.04
drilling platform,drilling platform,03240683-n,03240683-n,True,2.53,0.04
offshore rig,offshore,03240683-n,01381340-s,False,2.46,0.04
drum,drum,03249569-n,02594552-n,False,2.45,0.04
membranophone,membranous labyrinth,03249569-n,05321664-n,False,2.45,0.04
tympan,tympanist,03249569-n,10734963-n,False,2.61,0.04
drumstick,drumstick,03250847-n,03250847-n,True,2.46,0.04
dumbbell,dumbbell,03255030-n,10039391-n,False,2.47,0.04
Dutch oven,Dutch oven,03259280-n,03259401-n,False,2.58,0.04
electric fan,electric fan,03271574-n,03271574-n,True,2.59,0.04
blower,blower,03271574-n,02855089-n,False,2.47,0.04
electric guitar,electric guitar,03272010-n,03272010-n,True,2.47,0.04
electric locomotive,electric locomotive,03272562-n,03272562-n,True,2.46,0.04
entertainment center,entertainment center,03290653-n,03290653-n,True,2.49,0.04
envelope,envelope,03291819-n,03291819-n,True,2.53,0.05
espresso maker,espresso maker,03297495-n,03297495-n,True,2.46,0.05
face powder,face powder,03314780-n,03314780-n,True,2.52,0.04
feather boa,feather boa,03325584-n,03325584-n,True,2.6,0.04
boa,boa,03325584-n,01741943-n,False,2.46,0.04
file,file,03337140-n,01920048-v,False,2.44,0.04
file cabinet,file folder,03337140-n,03337383-n,False,2.45,0.04
filing cabinet,file folder,03337140-n,03337383-n,False,2.45,0.04
fireboat,fireboat,03344393-n,03344393-n,True,2.45,0.04
fire engine,fire engine,03345487-n,03345487-n,True,2.44,0.05
fire truck,fire engine,03345487-n,03345487-n,True,2.47,0.04
fire screen,fire screen,03347037-n,03347037-n,True,2.64,0.05
fireguard,fire warden,03347037-n,10092098-n,False,2.63,0.04
flagpole,flagpole,03355925-n,03355925-n,True,2.45,0.04
flagstaff,Flagstaff,03355925-n,09057930-n,False,2.53,0.04
flute,flute,03372029-n,03372549-n,False,2.56,0.04
transverse flute,flute,03372029-n,03372549-n,False,2.48,0.04
folding chair,folding chair,03376595-n,03376595-n,True,2.49,0.04
football helmet,football helmet,03379051-n,03379051-n,True,2.62,0.04
forklift,forklift,03384352-n,03384352-n,True,2.62,0.04
fountain,fountain,03388043-n,03388043-n,True,2.54,0.04
fountain pen,fountain pen,03388183-n,03388183-n,True,2.45,0.04
four-poster,four-poster,03388549-n,03388549-n,True,2.45,0.04
freight car,freight car,03393912-n,03393912-n,True,2.53,0.04
French horn,French horn,03394916-n,03394916-n,True,2.57,0.04
horn,horn,03394916-n,03537241-n,False,2.46,0.04
frying pan,frying pan,03400231-n,03400231-n,True,2.48,0.04
frypan,saucepan,03400231-n,04138977-n,False,2.45,0.04
skillet,skillet bread,03400231-n,07685546-n,False,2.46,0.04
fur coat,fur coat,03404251-n,03404251-n,True,2.44,0.04
garbage truck,garbage truck,03417042-n,03417042-n,True,2.45,0.04
dustcart,dust,03417042-n,14839846-n,False,2.44,0.04
gasmask,gasmask,03424325-n,03424325-n,True,2.45,0.04
respirator,respirator,03424325-n,04080833-n,False,2.5,0.06
gas helmet,helmet,03424325-n,03513376-n,False,2.53,0.04
gas pump,gas pump,03425413-n,03425413-n,True,2.44,0.04
gasoline pump,gas pump,03425413-n,03425413-n,True,2.45,0.04
petrol pump,gas pump,03425413-n,03425413-n,True,2.45,0.04
island dispenser,dispenser,03425413-n,03210683-n,False,2.46,0.04
goblet,goblet,03443371-n,03443371-n,True,2.43,0.05
go-kart,go-kart,03444034-n,03444034-n,True,2.45,0.04
golf ball,golf ball,03445777-n,03445777-n,True,2.45,0.04
golfcart,golfcart,03445924-n,03445924-n,True,2.54,0.04
golf cart,golfcart,03445924-n,03445924-n,True,2.46,0.04
gondola,gondola car,03447447-n,03447593-n,False,2.47,0.04
gong,gong,03447721-n,03447721-n,True,2.45,0.04
tam-tam,tam,03447721-n,04387095-n,False,2.46,0.04
gown,gown,03450230-n,03450734-n,False,2.45,0.04
grand piano,grand piano,03452741-n,03452741-n,True,2.46,0.04
grand,baby grand,03452741-n,02766792-n,False,2.51,0.45
greenhouse,greenhouse,03457902-n,03457902-n,True,2.69,0.05
nursery,nursery,03457902-n,03836062-n,False,2.67,0.04
glasshouse,glassworks,03457902-n,03439260-n,False,2.48,0.04
grille,grille,03459775-n,03459775-n,True,2.54,2.53
radiator grille,grille,03459775-n,03459775-n,True,2.78,0.04
grocery store,grocery store,03461385-n,03461385-n,True,2.5,0.04
grocery,grocery,03461385-n,03461119-n,False,2.5,0.04
food market,farmer's market,03461385-n,03322704-n,False,2.46,0.04
market,market,03461385-n,02298471-v,False,2.59,2.57
guillotine,guillotine,03467068-n,03467068-n,True,2.85,0.05
hair slide,hair slide,03476684-n,03476684-n,True,2.78,0.04
hair spray,hair spray,03476991-n,03476991-n,True,2.45,0.04
half track,half track,03478589-n,03478589-n,True,2.45,0.04
hammer,hammer,03481172-n,03481521-n,False,2.62,0.04
hamper,hamper,03482405-n,03482405-n,True,2.45,0.04
hand blower,hand blower,03483316-n,03483316-n,True,2.49,0.04
blow dryer,dryer,03483316-n,03251766-n,False,2.39,0.91
blow drier,blow-dry,03483316-n,00219224-v,False,2.87,0.04
hair dryer,dryer,03483316-n,03251766-n,False,2.48,0.04
hair drier,hair,03483316-n,05254795-n,False,2.45,0.04
hand-held computer,hand-held computer,03485407-n,03485407-n,True,2.48,0.04
hand-held microcomputer,hand-held computer,03485407-n,03485407-n,True,2.72,0.05
handkerchief,handkerchief,03485794-n,03485794-n,True,2.44,1.18
hankie,hank,03485794-n,03491988-n,False,2.41,0.05
hanky,hank,03485794-n,03491988-n,False,2.54,0.04
hankey,hank,03485794-n,03491988-n,False,2.6,0.04
hard disc,hard disc,03492542-n,03492542-n,True,2.53,0.04
hard disk,hard disc,03492542-n,03492542-n,True,2.47,0.04
fixed disk,hard disc,03492542-n,03492542-n,True,2.45,0.04
harmonica,harmonica,03494278-n,03494278-n,True,2.46,0.05
mouth organ,speech organ,03494278-n,05305614-n,False,2.44,0.04
harp,harp,03494278-n,03495570-n,False,2.5,0.04
mouth harp,jew's harp,03494278-n,03597916-n,False,2.45,0.05
harp,harp,03495258-n,03495570-n,False,2.47,0.04
harvester,harvester,03496892-n,10161363-n,False,2.45,0.04
reaper,diemaker,03496892-n,10012713-n,False,2.46,0.04
hatchet,hatchet,03498962-n,03498962-n,True,2.48,0.04
holster,holster,03527444-n,03527565-n,False,2.48,0.04
home theater,home theater,03529860-n,03529860-n,True,2.45,0.04
home theatre,home theater,03529860-n,03529860-n,True,2.48,0.04
honeycomb,honeycomb,03530642-n,09218315-n,False,2.46,0.04
hook,hook,03532672-n,03532342-n,False,2.45,0.04
claw,claw,03532672-n,02154742-n,False,2.48,0.04
hoopskirt,hoopskirt,03534580-n,03534580-n,True,2.46,0.04
crinoline,crinoline,03534580-n,03132776-n,False,2.47,0.04
horizontal bar,horizontal bar,03535780-n,03535780-n,True,2.46,0.04
high bar,high,03535780-n,08584618-n,False,2.46,0.04
horse cart,horse cart,03538406-n,03538406-n,True,2.46,0.04
horse-cart,pony cart,03538406-n,03981924-n,False,2.48,0.04
hourglass,hourglass,03544143-n,03544143-n,True,2.47,0.04
iPod,iPod,03584254-n,03584254-n,True,2.46,0.04
iron,iron,03584829-n,14642417-n,False,2.46,0.04
smoothing iron,iron,03584829-n,03584829-n,True,2.47,0.04
jack-o'-lantern,jack-o'-lantern,03590841-n,03590841-n,True,2.46,0.04
jean,jean,03594734-n,03594734-n,True,2.46,0.04
blue jean,blue,03594734-n,02855925-n,False,2.45,0.04
denim,denim,03594734-n,03175189-n,False,2.49,0.04
jeep,jeep,03594945-n,03594945-n,True,2.46,0.04
landrover,lander,03594945-n,03638180-n,False,2.49,0.04
jersey,jersey,03595614-n,03595614-n,True,2.46,0.04
T-shirt,shirt,03595614-n,04197391-n,False,2.53,0.04
tee shirt,shirt,03595614-n,04197391-n,False,2.46,0.04
jigsaw puzzle,jigsaw puzzle,03598930-n,03598930-n,True,2.45,0.05
jinrikisha,jinrikisha,03599486-n,03599486-n,True,2.45,0.04
ricksha,rickey,03599486-n,07932614-n,False,2.63,0.04
rickshaw,scrimshaw,03599486-n,04155735-n,False,2.44,0.05
joystick,joystick,03602883-n,03602883-n,True,2.46,0.04
kimono,kimono,03617480-n,03617480-n,True,2.39,0.04
knee pad,knee pad,03623198-n,03623198-n,True,2.46,0.04
knot,knot,03627232-n,03627232-n,True,2.45,0.04
lab coat,lab coat,03630383-n,03630383-n,True,2.47,0.04
laboratory coat,lab coat,03630383-n,03630383-n,True,2.47,0.04
ladle,ladle,03633091-n,03633091-n,True,2.68,0.04
lampshade,lampshade,03637318-n,03637318-n,True,2.54,0.04
lamp shade,lamp,03637318-n,03636248-n,False,2.46,0.04
laptop,laptop,03642806-n,03642806-n,True,2.48,0.04
laptop computer,laptop,03642806-n,03642806-n,True,2.45,0.04
lawn mower,lawn mower,03649909-n,03649909-n,True,2.46,0.04
mower,lawn mower,03649909-n,03649909-n,True,2.45,0.04
lens cap,lens cap,03657121-n,03657121-n,True,2.45,0.04
lens cover,lens,03657121-n,03656957-n,False,2.48,0.04
letter opener,letter opener,03658185-n,03658185-n,True,2.53,0.04
paper knife,knife,03658185-n,03624134-n,False,2.47,0.04
paperknife,drawknife,03658185-n,03235327-n,False,2.47,0.05
library,library,03661043-n,03661043-n,True,2.45,0.04
lifeboat,lifeboat,03662601-n,03662601-n,True,2.51,0.04
lighter,lighter,03666591-n,03666591-n,True,2.46,0.04
light,light,03666591-n,00291873-v,False,2.46,0.04
igniter,igniter,03666591-n,15101361-n,False,2.48,0.04
ignitor,igniter,03666591-n,15101361-n,False,2.47,0.04
limousine,limousine,03670208-n,03670208-n,True,2.45,0.04
limo,limousine,03670208-n,03670208-n,True,2.45,0.04
liner,liner,03673027-n,03673270-n,False,2.45,0.04
ocean liner,liner,03673027-n,03673027-n,True,2.44,0.04
lipstick,lipstick,03676483-n,03676483-n,True,2.45,0.04
lip rouge,rouge,03676483-n,04112752-n,False,2.45,0.04
Loafer,Loafer,03680355-n,03680355-n,True,2.46,0.04
lotion,lotion,03690938-n,03690938-n,True,2.45,0.04
loudspeaker,loudspeaker,03691459-n,03691459-n,True,2.45,0.04
speaker,speaker,03691459-n,10630188-n,False,2.46,0.04
speaker unit,speakerphone,03691459-n,04270371-n,False,2.45,0.04
loudspeaker system,loudspeaker,03691459-n,03691459-n,True,2.47,0.05
speaker system,speakerphone,03691459-n,04270371-n,False,2.46,0.04
loupe,loupe,03692522-n,03692522-n,True,2.45,0.04
jeweler's loupe,loupe,03692522-n,03692522-n,True,2.67,0.05
