query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
bath,bath,02808440-n,00257770-n,False,2.54,0
tub,tub,02808440-n,13770926-n,False,2.57,0
beach wagon,beach wagon,02814533-n,02814533-n,True,2.54,0
station wagon,wagon,02814533-n,04543158-n,False,2.53,0
wagon,wagon,02814533-n,04543158-n,False,2.61,0
estate car,estate,02814533-n,13250930-n,False,2.53,0
beach waggon,beach,02814533-n,01978947-v,False,2.52,0
station waggon,station,02814533-n,05057061-n,False,2.52,0
waggon,waggery,02814533-n,06781281-n,False,2.56,0
beacon,beacon,02814860-n,01933204-v,False,2.52,0
lighthouse,lighthouse keeper,02814860-n,10262093-n,False,2.54,0
beacon light,beacon,02814860-n,02160433-v,False,2.52,0
pharos,Pharomacrus,02814860-n,01844414-n,False,2.53,0
beaker,beaker,02815834-n,02815749-n,False,2.55,0
bearskin,bearskin,02817516-n,14764518-n,False,2.72,0
busby,busman,02817516-n,09883362-n,False,2.75,0
shako,shag,02817516-n,01896119-v,False,2.63,0
beer bottle,beer bottle,02823428-n,02823428-n,True,2.62,0
beer glass,beer glass,02823750-n,02823750-n,True,2.53,0
bell cote,bell cote,02825657-n,02825657-n,True,2.53,0
bell cot,bell tent,02825657-n,02826812-n,False,2.53,0
bib,bibbed,02834397-n,00236839-a,False,2.5,0
bicycle-built-for-two,bicycle-built-for-two,02835271-n,02835271-n,True,2.55,0
tandem bicycle,tandem,02835271-n,00257634-r,False,2.54,0
tandem,tandem,02835271-n,00257634-r,False,2.52,0
bikini,bikini,02837789-n,02837789-n,True,2.58,0
two-piece,two-piece,02837789-n,01650037-a,False,2.7,0
binder,binder,02840245-n,02840134-n,False,2.55,0
ring-binder,binder,02840245-n,02840134-n,False,2.53,0
binoculars,binoculars,02841315-n,02841315-n,True,2.5,0
field glasses,field glass,02841315-n,03333129-n,False,2.53,0
opera glasses,opera company,02841315-n,08187370-n,False,2.52,0
birdhouse,birdhouse,02843684-n,02843684-n,True,2.58,0
boathouse,boathouse,02859443-n,02859443-n,True,2.52,0
bobsled,bobsled,02860847-n,01939811-v,False,2.53,0
bobsleigh,bobsled,02860847-n,01939811-v,False,2.52,0
bob,bob,02860847-n,01865383-v,False,2.53,0
bolo tie,bolo tie,02865351-n,02865351-n,True,2.51,0
bolo,bolo,02865351-n,02864987-n,False,2.52,0
bola tie,bola,02865351-n,02864342-n,False,2.51,0
bola,bola,02865351-n,02864342-n,False,2.53,0
bonnet,bonnet,02869837-n,02869837-n,True,2.54,0
poke bonnet,bonnet,02869837-n,02869837-n,True,2.56,0
bookcase,bookcase,02870880-n,02870880-n,True,2.54,0
bookshop,bookshop,02871525-n,02871525-n,True,2.54,0
bookstore,bookshop,02871525-n,02871525-n,True,2.52,0
bookstall,bookclub,02871525-n,08228538-n,False,2.52,0
bottlecap,bottlecap,02877765-n,02877765-n,True,2.53,0
bow,bow,02879718-n,02880308-n,False,2.53,0
bow tie,bow tie,02883205-n,02883205-n,True,2.53,0
bow-tie,bow tie,02883205-n,02883205-n,True,2.51,0
bowtie,bowse,02883205-n,01455095-v,False,2.7,0
brass,brass,02892201-n,14716997-n,False,2.55,0
memorial tablet,tablet,02892201-n,04381302-n,False,2.56,0
plaque,plaque,02892201-n,05244239-n,False,2.56,0
brassiere,brassiere,02892767-n,02892767-n,True,2.55,0
bra,bracteate,02892767-n,02669616-a,False,2.52,0
bandeau,bandmaster,02892767-n,09837360-n,False,2.52,0
breakwater,breakwater,02894605-n,02894605-n,True,2.54,0
groin,groin,02894605-n,01656107-v,False,2.54,0
groyne,Grenoble,02894605-n,08936180-n,False,2.76,0
mole,mole,02894605-n,04693804-n,False,2.73,0
bulwark,bulwark,02894605-n,01128071-v,False,2.72,0
seawall,seafront,02894605-n,08633851-n,False,2.59,0
jetty,jetting,02894605-n,01240931-s,False,2.6,0
breastplate,breastplate,02895154-n,02895154-n,True,2.55,0
aegis,aecial,02895154-n,02606502-a,False,2.53,0
egis,egress,02895154-n,07322138-n,False,2.51,0
broom,broom,02906734-n,12520864-n,False,2.56,0
bucket,bucket,02909870-n,01502441-v,False,2.53,0
pail,pail,02909870-n,13768537-n,False,2.53,0
buckle,buckle,02910353-n,01548290-v,False,2.51,0
bulletproof vest,bulletproof vest,02916936-n,02916936-n,True,2.54,0
bullet train,bullet train,02917067-n,02917067-n,True,2.55,0
bullet,bullet,02917067-n,02916350-n,False,2.5,0
butcher shop,butcher shop,02927161-n,02927161-n,True,2.53,0
meat market,butcher shop,02927161-n,02927161-n,True,2.53,0
cab,cab,02930766-n,02930766-n,True,3.28,0
hack,hack,02930766-n,00526441-v,False,2.54,0
taxi,taxi,02930766-n,01949007-v,False,2.56,0
taxicab,taxi,02930766-n,01949007-v,False,2.53,0
caldron,caldron,02939185-n,02939185-n,True,2.53,0
cauldron,calvaria,02939185-n,05540407-n,False,2.53,0
candle,candlelight,02948072-n,11433435-n,False,2.54,0
taper,taper,02948072-n,05071368-n,False,2.53,0
wax light,wax,02948072-n,01268726-v,False,2.5,0
cannon,cannon,02950826-n,01147987-v,False,2.51,0
canoe,canoe,02951358-n,01947543-v,False,2.52,0
can opener,can opener,02951585-n,02951585-n,True,2.52,0
tin opener,tinsmith,02951585-n,10712374-n,False,2.58,0
cardigan,cardigan,02963159-n,02963159-n,True,2.54,0
car mirror,car mirror,02965783-n,02965783-n,True,2.55,0
carousel,carousel,02966193-n,02966193-n,True,2.51,0
carrousel,Carrel,02966193-n,10883688-n,False,2.52,0
merry-go-round,merry-go-round,02966193-n,07342772-n,False,2.51,0
roundabout,detour,02966193-n,03182506-n,False,2.51,0
whirligig,whirligig,02966193-n,02047148-v,False,2.52,0
carpenter's kit,carpenter's kit,02966687-n,02966687-n,True,2.53,0
tool kit,tool,02966687-n,01669547-v,False,2.53,0
carton,carton,02971356-n,13766337-n,False,2.52,0
car wheel,car wheel,02974003-n,02974003-n,True,2.55,0
cash machine,cash machine,02977058-n,02977058-n,True,2.51,0
cash dispenser,dispenser,02977058-n,10017794-n,False,2.56,0
automated teller machine,cash machine,02977058-n,02977058-n,True,2.53,0
automatic teller machine,cash machine,02977058-n,02977058-n,True,2.54,0
automated teller,teller,02977058-n,10698970-n,False,2.53,0
automatic teller,teller,02977058-n,10698970-n,False,2.53,0
ATM,accept,02977058-n,02236624-v,False,2.5,0
cassette,cassette tape,02978881-n,02979399-n,False,2.57,0
cassette player,cassette player,02979186-n,02979186-n,True,2.52,0
castle,castle,02980441-n,02980441-n,True,2.5,0
catamaran,catamaran,02981792-n,02981792-n,True,2.54,0
CD player,CD player,02988304-n,02988304-n,True,2.5,0
cello,cello,02992211-n,02992211-n,True,2.52,0
violoncello,vireo,02992211-n,01602630-n,False,2.56,0
cellular telephone,cellular telephone,02992529-n,02992529-n,True,2.53,0
cellular phone,cell phone,02992529-n,00789934-v,False,2.55,0
cellphone,cell phone,02992529-n,00789934-v,False,2.53,0
cell,cell,02992529-n,02991711-n,False,2.55,0
mobile phone,cell phone,02992529-n,00789934-v,False,2.55,0
chain,chain,02999410-n,02999936-n,False,2.55,0
chainlink fence,chainlink fence,03000134-n,03000134-n,True,2.53,0
chain mail,chain mail,03000247-n,03000247-n,True,2.52,0
ring mail,mail,03000247-n,06264398-n,False,2.55,0
mail,mail,03000247-n,06264398-n,False,2.53,0
chain armor,chain mail,03000247-n,03000247-n,True,2.54,0
chain armour,chain mail,03000247-n,03000247-n,True,2.54,0
ring armor,armor,03000247-n,02739668-n,False,2.54,0
ring armour,armor,03000247-n,02739668-n,False,2.54,0
chain saw,chain saw,03000684-n,03000684-n,True,2.53,0
chainsaw,chain saw,03000684-n,03000684-n,True,2.53,0
chest,chest,03014705-n,03014705-n,True,2.55,0
chiffonier,chiffonier,03016953-n,03016953-n,True,2.55,0
commode,commodious,03016953-n,00475996-a,False,2.52,0
chime,chime,03017168-n,02182342-v,False,2.53,0
bell,bell,03017168-n,01297274-v,False,2.54,0
gong,gong,03017168-n,02180152-v,False,2.65,0
china cabinet,china cabinet,03018349-n,03018349-n,True,2.74,0
china closet,clothes closet,03018349-n,03050546-n,False,2.53,0
Christmas stocking,Christmas stocking,03026506-n,03026506-n,True,2.52,0
church,church,03028079-n,03028079-n,True,2.52,0
church building,church tower,03028079-n,03029197-n,False,2.54,0
cinema,cinema,03032252-n,03032252-n,True,2.56,0
movie theater,cinema,03032252-n,03032252-n,True,2.51,0
movie theatre,cinema,03032252-n,03032252-n,True,2.55,0
movie house,house,03032252-n,08222966-n,False,2.53,0
picture palace,palace,03032252-n,03878211-n,False,2.56,0
cleaver,cleat,03041632-n,01304602-v,False,2.74,0
meat cleaver,cleaver,03041632-n,03041632-n,True,2.62,0
chopper,chopper,03041632-n,05283498-n,False,2.52,0
cliff dwelling,cliff dwelling,03042490-n,03042490-n,True,2.53,0
cloak,cloak,03045698-n,03045337-n,False,2.53,0
clog,clog,03047690-n,03047553-n,False,2.55,0
geta,get,03047690-n,02359340-v,False,2.54,0
patten,patinate,03047690-n,01265499-v,False,2.52,0
sabot,sabot,03047690-n,04122578-n,False,2.52,0
cocktail shaker,cocktail shaker,03062245-n,03062245-n,True,2.53,0
coffee mug,coffee mug,03063599-n,03063599-n,True,2.5,0
coffeepot,coffeepot,03063689-n,03063689-n,True,2.55,0
coil,coil,03065424-n,03065424-n,True,2.52,0
spiral,spiral,03065424-n,02738544-v,False,2.5,0
volute,voluble,03065424-n,02383831-a,False,2.52,0
whorl,purl,03065424-n,04026180-n,False,2.62,0
helix,helix,03065424-n,13876561-n,False,3.22,0
combination lock,combination lock,03075370-n,03075370-n,True,3.06,0
computer keyboard,computer keyboard,03085013-n,03085013-n,True,2.53,0
keypad,control key,03085013-n,03097673-n,False,2.52,0
confectionery,confectionery,03089624-n,03089624-n,True,2.67,0
confectionary,confectionery,03089624-n,03089624-n,True,2.51,0
candy store,candy,03089624-n,07597365-n,False,2.53,0
container ship,container ship,03095699-n,03095699-n,True,2.52,0
containership,container ship,03095699-n,03095699-n,True,2.51,0
container vessel,vessel,03095699-n,04531098-n,False,2.51,0
convertible,convertible,03100240-n,03100240-n,True,2.5,0
corkscrew,corkscrew,03109150-n,03109150-n,True,2.54,0
bottle screw,bottle,03109150-n,01502279-v,False,2.53,0
cornet,cornet,03110669-n,03110669-n,True,2.67,0
horn,horn,03110669-n,03537241-n,False,2.54,0
trumpet,trumpet,03110669-n,00857784-v,False,2.54,0
trump,trump,03110669-n,01078235-v,False,2.62,0
cowboy boot,cowboy boot,03124043-n,03124043-n,True,2.53,0
cowboy hat,cowboy hat,03124170-n,03124170-n,True,2.53,0
ten-gallon hat,hat,03124170-n,03497657-n,False,2.56,0
cradle,cradle,03125729-n,01876735-v,False,2.53,0
crane,Crane,03126707-n,10914447-n,False,2.63,0
crash helmet,crash helmet,03127747-n,03127747-n,True,2.56,0
crate,crate,03127925-n,13766637-n,False,2.5,0
crib,crib,03131574-n,02574977-v,False,2.79,0
cot,cot,03131574-n,03114504-n,False,2.72,0
Crock Pot,Crock Pot,03133878-n,03133878-n,True,2.54,0
croquet ball,croquet ball,03134739-n,03134739-n,True,2.57,0
crutch,crutch,03141823-n,00178700-n,False,2.58,0
cuirass,cuirassier,03146219-n,09982277-n,False,2.58,0
dam,dam,03160309-n,01477224-v,False,2.63,0
dike,dike,03160309-n,01587818-v,False,2.53,0
dyke,calabash,03160309-n,12815838-n,False,2.53,0
desk,desk,03179701-n,03179701-n,True,2.52,0
desktop computer,desktop computer,03180011-n,03180011-n,True,2.69,0
dial telephone,dial,03187595-n,00790308-v,False,2.71,0
dial phone,dial,03187595-n,00790308-v,False,2.58,0
diaper,diaper,03188531-n,03188725-n,False,2.5,0
nappy,scrappy,03188531-n,00084661-s,False,2.52,0
napkin,napkin,03188531-n,03807537-n,False,2.66,0
digital clock,digital clock,03196217-n,03196217-n,True,2.51,0
digital watch,digital watch,03197337-n,03197337-n,True,2.5,0
dining table,dining table,03201208-n,03201208-n,True,2.49,0
board,board,03201208-n,02018049-v,False,2.56,0
dishrag,dishrag,03207743-n,03207743-n,True,2.66,0
dishcloth,dishrag,03207743-n,03207743-n,True,2.53,0
dishwasher,dishwasher,03207941-n,10017190-n,False,2.72,0
dish washer,dishwasher,03207941-n,10017190-n,False,2.65,0
dishwashing machine,dishwasher,03207941-n,03207941-n,True,2.6,0
disk brake,disk brake,03208938-n,03208938-n,True,2.5,0
disc brake,brake disk,03208938-n,02890188-n,False,2.52,0
dock,dock,03216828-n,02085742-v,False,2.53,0
dockage,dockage,03216828-n,13321230-n,False,2.52,0
docking facility,docking,03216828-n,00052146-n,False,2.51,0
dogsled,dogsled,03218198-n,01939406-v,False,2.52,0
dog sled,sled dog,03218198-n,02109811-n,False,2.52,0
dog sleigh,sleigh bell,03218198-n,04236935-n,False,2.54,0
dome,dome,03220513-n,03220692-n,False,2.7,0
doormat,doormat,03223299-n,03223299-n,True,2.54,0
welcome mat,mat,03223299-n,03728318-n,False,2.51,0
drilling platform,drilling platform,03240683-n,03240683-n,True,2.52,0
offshore rig,offshore,03240683-n,01381340-s,False,2.51,0
drum,drum,03249569-n,07383475-n,False,2.52,0
membranophone,membranous,03249569-n,03085572-a,False,2.54,0
tympan,tympanic,03249569-n,02945202-a,False,2.51,0
drumstick,drumstick,03250847-n,03250847-n,True,2.51,0
dumbbell,dumbbell,03255030-n,10039391-n,False,2.51,0
Dutch oven,Dutch oven,03259280-n,03259401-n,False,2.71,0
electric fan,electric fan,03271574-n,03271574-n,True,2.59,0
blower,blower,03271574-n,02855089-n,False,2.52,0
electric guitar,electric guitar,03272010-n,03272010-n,True,2.49,0
electric locomotive,electric locomotive,03272562-n,03272562-n,True,3.0,0
entertainment center,entertainment center,03290653-n,03290653-n,True,2.53,0
envelope,envelope,03291819-n,03291819-n,True,2.52,0
espresso maker,espresso maker,03297495-n,03297495-n,True,2.53,0
face powder,face powder,03314780-n,03314780-n,True,2.52,0
feather boa,feather boa,03325584-n,03325584-n,True,2.52,0
boa,boa,03325584-n,01741943-n,False,2.53,0
file,file,03337140-n,01920048-v,False,2.53,0
file cabinet,file folder,03337140-n,03337383-n,False,2.54,0
filing cabinet,filing,03337140-n,00811491-n,False,2.51,0
fireboat,fireboat,03344393-n,03344393-n,True,2.54,0
fire engine,fire engine,03345487-n,03345487-n,True,2.53,0
fire truck,fire engine,03345487-n,03345487-n,True,2.57,0
fire screen,fire screen,03347037-n,03347037-n,True,2.53,0
fireguard,fireproof,03347037-n,00166748-v,False,2.56,0
flagpole,flagpole,03355925-n,03355925-n,True,2.55,0
flagstaff,Flagstaff,03355925-n,09057930-n,False,2.54,0
flute,flute,03372029-n,01457376-v,False,2.56,0
transverse flute,flute,03372029-n,03372355-n,False,2.51,0
folding chair,folding chair,03376595-n,03376595-n,True,2.53,0
football helmet,football helmet,03379051-n,03379051-n,True,2.55,0
forklift,forklift,03384352-n,03384352-n,True,2.52,0
fountain,fountain,03388043-n,03387926-n,False,2.54,0
fountain pen,fountain pen,03388183-n,03388183-n,True,2.6,0
four-poster,four-poster,03388549-n,03388549-n,True,2.68,0
freight car,freight car,03393912-n,03393912-n,True,2.53,0
French horn,French horn,03394916-n,03394916-n,True,2.53,0
horn,horn,03394916-n,03537241-n,False,2.57,0
frying pan,frying pan,03400231-n,03400231-n,True,2.65,0
frypan,pan-fry,03400231-n,00326049-v,False,2.54,0
skillet,skillet bread,03400231-n,07685546-n,False,2.57,0
fur coat,fur coat,03404251-n,03404251-n,True,2.55,0
garbage truck,garbage truck,03417042-n,03417042-n,True,2.57,0
dustcart,dust,03417042-n,01244351-v,False,2.54,0
gasmask,gasmask,03424325-n,03424325-n,True,2.56,0
respirator,respirator,03424325-n,04080833-n,False,2.53,0
gas helmet,helmet,03424325-n,03513376-n,False,2.52,0
gas pump,gas pump,03425413-n,03425413-n,True,2.55,0
gasoline pump,gas pump,03425413-n,03425413-n,True,2.51,0
petrol pump,gas pump,03425413-n,03425413-n,True,2.54,0
island dispenser,dispenser,03425413-n,03210683-n,False,2.54,0
goblet,goblet,03443371-n,03443371-n,True,2.79,0
go-kart,go-kart,03444034-n,03444034-n,True,2.53,0
golf ball,golf ball,03445777-n,03445777-n,True,2.52,0
golfcart,golfcart,03445924-n,03445924-n,True,2.5,0
golf cart,golfcart,03445924-n,03445924-n,True,2.55,0
gondola,gondola car,03447447-n,03447593-n,False,2.53,0
gong,gong,03447721-n,02180152-v,False,2.86,0
tam-tam,tam,03447721-n,04387095-n,False,2.68,0
gown,gown,03450230-n,00106592-v,False,2.5,0
grand piano,grand piano,03452741-n,03452741-n,True,2.52,0
grand,grand,03452741-n,01387149-s,False,2.51,0
greenhouse,greenhouse,03457902-n,03070101-a,False,2.68,0
nursery,nursery,03457902-n,03836062-n,False,2.52,0
glasshouse,glassworks,03457902-n,03439260-n,False,2.63,0
grille,grille,03459775-n,03459775-n,True,2.58,0
radiator grille,grille,03459775-n,03459775-n,True,2.49,0
grocery store,grocery store,03461385-n,03461385-n,True,2.53,0
grocery,grocery,03461385-n,03461119-n,False,2.55,0
food market,market,03461385-n,02326198-v,False,2.51,0
market,market,03461385-n,02298471-v,False,2.54,0
guillotine,guillotine,03467068-n,01571538-v,False,2.55,0
hair slide,hair slide,03476684-n,03476684-n,True,2.54,0
hair spray,hair spray,03476991-n,03476991-n,True,2.52,0
half track,half track,03478589-n,03478491-n,False,2.54,0
hammer,hammer,03481172-n,03481521-n,False,2.53,0
hamper,hamper,03482405-n,03482405-n,True,2.51,0
hand blower,hand blower,03483316-n,03483316-n,True,2.55,0
blow dryer,blow-dry,03483316-n,00219224-v,False,2.52,0
blow drier,blow-dry,03483316-n,00219224-v,False,2.53,0
hair dryer,blow-dry,03483316-n,00219224-v,False,2.54,0
hair drier,rough-haired,03483316-n,00215257-s,False,2.51,0
hand-held computer,hand-held computer,03485407-n,03485407-n,True,2.57,0
hand-held microcomputer,hand-held computer,03485407-n,03485407-n,True,2.53,0
handkerchief,handkerchief,03485794-n,03485794-n,True,2.54,0
hankie,Hanks,03485794-n,11028074-n,False,2.55,0
hanky,hankering,03485794-n,07486922-n,False,2.56,0
hankey,Hanks,03485794-n,11028074-n,False,2.54,0
hard disc,hard disc,03492542-n,03492542-n,True,2.54,0
hard disk,hard disc,03492542-n,03492542-n,True,2.55,0
fixed disk,hard disc,03492542-n,03492542-n,True,2.56,0
harmonica,harmonica,03494278-n,03494278-n,True,2.56,0
mouth organ,speech organ,03494278-n,05305614-n,False,2.56,0
harp,harp,03494278-n,01732713-v,False,2.55,0
mouth harp,jew's harp,03494278-n,03597916-n,False,2.54,0
harp,harp,03495258-n,01732713-v,False,2.54,0
harvester,harvester,03496892-n,10161363-n,False,2.5,0
reaper,Grim Reaper,03496892-n,09488584-n,False,2.49,0
hatchet,hatchet,03498962-n,03498962-n,True,2.53,0
holster,holster,03527444-n,03527565-n,False,2.53,0
home theater,home theater,03529860-n,03529860-n,True,2.54,0
home theatre,home theater,03529860-n,03529860-n,True,2.54,0
honeycomb,honeycomb,03530642-n,01229809-v,False,2.57,0
hook,hook,03532672-n,01396790-v,False,2.51,0
claw,claw,03532672-n,00845765-v,False,2.54,0
hoopskirt,hoopskirt,03534580-n,03534580-n,True,2.72,0
crinoline,crinoline,03534580-n,03132776-n,False,2.73,0
horizontal bar,horizontal bar,03535780-n,03535780-n,True,2.58,0
high bar,high,03535780-n,08584618-n,False,2.6,0
horse cart,horse cart,03538406-n,03538406-n,True,2.53,0
horse-cart,pony cart,03538406-n,03981924-n,False,2.57,0
hourglass,hourglass,03544143-n,03544143-n,True,2.53,0
iPod,iPod,03584254-n,03584254-n,True,2.67,0
iron,iron,03584829-n,01390833-v,False,2.52,0
smoothing iron,smoothed,03584829-n,01359771-s,False,2.55,0
jack-o'-lantern,jack-o'-lantern,03590841-n,03590841-n,True,2.56,0
jean,jean,03594734-n,03594734-n,True,2.52,0
blue jean,blue,03594734-n,02855925-n,False,2.53,0
denim,denim,03594734-n,03175189-n,False,2.5,0
jeep,jeep,03594945-n,03594945-n,True,2.54,0
landrover,lander,03594945-n,03638180-n,False,2.55,0
jersey,jersey,03595614-n,03595614-n,True,2.5,0
T-shirt,shirt,03595614-n,00049007-v,False,2.59,0
tee shirt,tee,03595614-n,01499692-v,False,2.64,0
jigsaw puzzle,jigsaw puzzle,03598930-n,03598930-n,True,2.65,0
jinrikisha,jinrikisha,03599486-n,03599486-n,True,2.51,0
ricksha,rick,03599486-n,01503736-v,False,2.5,0
rickshaw,scrimshaw,03599486-n,04155735-n,False,2.53,0
joystick,joystick,03602883-n,03602883-n,True,2.52,0
kimono,kimono,03617480-n,03617480-n,True,2.52,0
knee pad,knee pad,03623198-n,03623198-n,True,2.51,0
knot,knot,03627232-n,01300144-v,False,2.53,0
lab coat,lab coat,03630383-n,03630383-n,True,2.52,0
laboratory coat,lab coat,03630383-n,03630383-n,True,2.5,0
ladle,ladle,03633091-n,01578993-v,False,2.51,0
lampshade,lampshade,03637318-n,03637318-n,True,2.45,0
lamp shade,lamp,03637318-n,03636248-n,False,2.53,0
laptop,laptop,03642806-n,03642806-n,True,2.52,0
laptop computer,laptop,03642806-n,03642806-n,True,2.57,0
lawn mower,lawn mower,03649909-n,03649909-n,True,2.77,0
mower,lawn mower,03649909-n,03649909-n,True,3.12,0
lens cap,lens cap,03657121-n,03657121-n,True,2.52,0
lens cover,lens,03657121-n,03656957-n,False,2.52,0
letter opener,letter opener,03658185-n,03658185-n,True,2.55,0
paper knife,knife,03658185-n,01231652-v,False,2.51,0
paperknife,drawknife,03658185-n,03235327-n,False,2.54,0
library,library,03661043-n,07977592-n,False,2.54,0
lifeboat,lifeboat,03662601-n,03662601-n,True,2.53,0
lighter,lighter,03666591-n,03666591-n,True,2.52,0
light,light,03666591-n,00291873-v,False,2.53,0
igniter,igniter,03666591-n,15101361-n,False,2.56,0
ignitor,ignite,03666591-n,02759614-v,False,2.62,0
limousine,limousine,03670208-n,03670208-n,True,2.5,0
limo,limousine,03670208-n,03670208-n,True,2.53,0
liner,liner,03673027-n,03673270-n,False,2.51,0
ocean liner,liner,03673027-n,03673027-n,True,2.55,0
lipstick,lipstick,03676483-n,03676483-n,True,2.53,0
lip rouge,rouge,03676483-n,04112752-n,False,2.5,0
Loafer,Loafer,03680355-n,03680355-n,True,2.52,0
lotion,lotion,03690938-n,03690938-n,True,2.51,0
loudspeaker,loudspeaker,03691459-n,03691459-n,True,2.52,0
speaker,speakership,03691459-n,00604424-n,False,2.52,0
speaker unit,sound unit,03691459-n,13608319-n,False,2.55,0
loudspeaker system,loudspeaker,03691459-n,03691459-n,True,2.55,0
speaker system,speakerphone,03691459-n,04270371-n,False,2.84,0
loupe,loupe,03692522-n,03692522-n,True,2.5,0
jeweler's loupe,loupe,03692522-n,03692522-n,True,2.54,0
lumbermill,lumbermill,03697007-n,03697007-n,True,2.5,0
sawmill,sawmill,03697007-n,04140777-n,False,2.52,0
magnetic compass,magnetic compass,03706229-n,03706229-n,True,2.52,0
mailbag,mailbag,03709823-n,03709960-n,False,2.51,0
postbag,mailbag,03709823-n,03709960-n,False,2.51,0
mailbox,mailbox,03710193-n,03710193-n,True,2.52,0
letter box,box number,03710193-n,08491410-n,False,2.52,0
maillot,maillot,03710637-n,03710637-n,True,2.51,0
maillot,maillot,03710721-n,03710637-n,False,2.52,0
tank suit,suit,03710721-n,04350905-n,False,2.5,0
manhole cover,manhole cover,03717622-n,03717622-n,True,2.52,0
maraca,Maracay,03720891-n,09162955-n,False,2.52,0
marimba,marimba,03721384-n,03721384-n,True,2.53,0
xylophone,xylophonist,03721384-n,10801697-n,False,2.51,0
mask,mask,03724870-n,01358328-v,False,2.55,0
matchstick,matchstick,03729826-n,03729826-n,True,2.53,0
maypole,maypole,03733131-n,03733131-n,True,2.55,0
maze,maze,03733281-n,03733281-n,True,2.51,0
labyrinth,labyrinthine,03733281-n,02178628-s,False,2.53,0
measuring cup,measuring cup,03733805-n,03733805-n,True,2.62,0
medicine chest,medicine chest,03742115-n,03742115-n,True,2.53,0
medicine cabinet,medicine chest,03742115-n,03742115-n,True,2.51,0
megalith,megalith,03743016-n,03743016-n,True,2.61,0
megalithic structure,megalithic,03743016-n,03085394-a,False,2.63,0
microphone,microphone,03759954-n,03759954-n,True,2.53,0
mike,spike mike,03759954-n,04276929-n,False,2.48,0
microwave,microwave,03761084-n,00321936-v,False,2.77,0
microwave oven,microwave,03761084-n,00321936-v,False,2.54,0
military uniform,military uniform,03763968-n,03763968-n,True,2.66,0
milk can,milk can,03764736-n,03764736-n,True,2.51,0
minibus,minibus,03769881-n,03769881-n,True,2.52,0
miniskirt,miniskirt,03770439-n,03770439-n,True,2.51,0
mini,mini,03770439-n,01432712-a,False,2.52,0
minivan,minivan,03770679-n,03770679-n,True,2.51,0
missile,missile,03773504-n,03773504-n,True,2.52,0
mitten,mitten,03775071-n,03775071-n,True,2.52,0
mixing bowl,mixing bowl,03775546-n,03775546-n,True,2.55,0
mobile home,mobile home,03776460-n,03776460-n,True,2.52,0
manufactured home,home,03776460-n,08585158-n,False,2.52,0
Model T,model,03777568-n,05845652-n,False,2.51,0
modem,modem,03777754-n,03777754-n,True,2.51,0
monastery,monastery,03781244-n,03781244-n,True,2.52,0
monitor,monitor,03782006-n,03782190-n,False,2.54,0
moped,moped,03785016-n,03785016-n,True,2.55,0
mortar,mortar,03786901-n,14955889-n,False,2.52,0
mortarboard,mortarboard,03787032-n,03787032-n,True,2.53,0
mosque,mosque,03788195-n,03788195-n,True,2.54,0
mosquito net,mosquito net,03788365-n,03788365-n,True,2.52,0
motor scooter,motor scooter,03791053-n,03791053-n,True,2.52,0
scooter,scooter,03791053-n,04149374-n,False,2.53,0
mountain bike,mountain bike,03792782-n,03792782-n,True,2.53,0
all-terrain bike,mountain bike,03792782-n,03792782-n,True,2.52,0
off-roader,off-street,03792782-n,01638178-a,False,2.53,0
mountain tent,mountain tent,03792972-n,03792972-n,True,2.55,0
mouse,mouse,03793489-n,01212115-v,False,2.51,0
computer mouse,mouse,03793489-n,01212115-v,False,2.56,0
mousetrap,mousetrap,03794056-n,03794056-n,True,2.56,0
moving van,moving van,03796401-n,03796401-n,True,2.62,0
muzzle,muzzle,03803284-n,02340897-v,False,2.54,0
nail,nail,03804744-n,01357831-v,False,2.52,0
neck brace,neck brace,03814639-n,03814639-n,True,2.52,0
necklace,necklace,03814906-n,03814906-n,True,2.51,0
nipple,nipple,03825788-n,05554653-n,False,2.52,0
notebook,notebook,03832673-n,03832673-n,True,2.5,0
notebook computer,notebook,03832673-n,03832673-n,True,2.52,0
obelisk,obelisk,03837869-n,03837869-n,True,2.52,0
oboe,oboe,03838899-n,03838899-n,True,2.55,0
hautboy,Haggai,03838899-n,11021916-n,False,2.56,0
hautbois,Merluccius,03838899-n,02524424-n,False,2.54,0
ocarina,ocarina,03840681-n,03840681-n,True,2.72,0
sweet potato,sweet potato,03840681-n,07712063-n,False,2.68,0
odometer,odometer,03841143-n,03841143-n,True,2.54,0
hodometer,odometer,03841143-n,03841143-n,True,2.5,0
mileometer,odometer,03841143-n,03841143-n,True,2.48,0
milometer,geometer,03841143-n,10128016-n,False,2.53,0
oil filter,oil filter,03843555-n,03843555-n,True,2.84,0
organ,organ,03854065-n,06595056-n,False,2.75,0
pipe organ,organ pipe,03854065-n,03854815-n,False,2.53,0
oscilloscope,oscilloscope,03857828-n,03857828-n,True,2.51,0
scope,scope,03857828-n,05125377-n,False,2.51,0
cathode-ray oscilloscope,cathode ray,03857828-n,11428567-n,False,2.51,0
CRO,crinoid,03857828-n,02842320-a,False,2.52,0
overskirt,overskirt,03866082-n,03866082-n,True,2.55,0
oxcart,oxcart,03868242-n,03868242-n,True,2.58,0
